trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	22	20	M	swets	13	1	The	1	1611.0	NA
0	22	20	M	swets	13	1	great-uncle	2	751.0	NA
0	22	20	M	swets	13	1	of	3	418.0	NA
0	22	20	M	swets	13	1	the	4	400.0	NA
0	22	20	M	swets	13	1	policeman	5	566.0	NA
0	22	20	M	swets	13	1	who	6	450.0	NA
0	22	20	M	swets	13	1	treated	7	684.0	NA
0	22	20	M	swets	13	1	himself	8	817.0	NA
0	22	20	M	swets	13	1	after	9	466.0	NA
0	22	20	M	swets	13	1	the	10	501.0	NA
0	22	20	M	swets	13	1	accident	11	500.0	NA
0	22	20	M	swets	13	1	was	12	416.0	NA
0	22	20	M	swets	13	1	watching	13	484.0	NA
0	22	20	M	swets	13	1	the	14	717.0	NA
0	22	20	M	swets	13	1	news.	15	384.0	NA
0	22	20	M	Question	13	1	NA	NA	5035.0	1
1	22	20	M	Filler	92	5	The	1	463.0	NA
1	22	20	M	Filler	92	5	personal	2	566.0	NA
1	22	20	M	Filler	92	5	trainer	3	500.0	NA
1	22	20	M	Filler	92	5	was	4	451.0	NA
1	22	20	M	Filler	92	5	popular	5	581.0	NA
1	22	20	M	Filler	92	5	among	6	352.0	NA
1	22	20	M	Filler	92	5	athletes	7	665.0	NA
1	22	20	M	Filler	92	5	after	8	418.0	NA
1	22	20	M	Filler	92	5	he	9	385.0	NA
1	22	20	M	Filler	92	5	helped	10	398.0	NA
1	22	20	M	Filler	92	5	the	11	385.0	NA
1	22	20	M	Filler	92	5	bodybuilder	12	450.0	NA
1	22	20	M	Filler	92	5	win	13	483.0	NA
1	22	20	M	Filler	92	5	the	14	350.0	NA
1	22	20	M	Filler	92	5	competition.	15	400.0	NA
1	22	20	M	Question	92	5	NA	NA	1701.0	0
2	22	20	M	Filler	89	5	Jim	1	645.0	NA
2	22	20	M	Filler	89	5	watered	2	682.0	NA
2	22	20	M	Filler	89	5	the	3	434.0	NA
2	22	20	M	Filler	89	5	tropical	4	434.0	NA
2	22	20	M	Filler	89	5	plants	5	367.0	NA
2	22	20	M	Filler	89	5	of	6	351.0	NA
2	22	20	M	Filler	89	5	his	7	317.0	NA
2	22	20	M	Filler	89	5	neighbor	8	399.0	NA
2	22	20	M	Filler	89	5	because	9	334.0	NA
2	22	20	M	Filler	89	5	she	10	383.0	NA
2	22	20	M	Filler	89	5	had	11	349.0	NA
2	22	20	M	Filler	89	5	gone	12	401.0	NA
2	22	20	M	Filler	89	5	out	13	349.0	NA
2	22	20	M	Filler	89	5	of	14	335.0	NA
2	22	20	M	Filler	89	5	town	15	334.0	NA
2	22	20	M	Filler	89	5	for	16	333.0	NA
2	22	20	M	Filler	89	5	a	17	301.0	NA
2	22	20	M	Filler	89	5	few	18	332.0	NA
2	22	20	M	Filler	89	5	days.	19	317.0	NA
2	22	20	M	Question	89	5	NA	NA	2134.0	1
3	22	20	M	Filler	136	7	While	1	529.0	NA
3	22	20	M	Filler	136	7	Mark	2	417.0	NA
3	22	20	M	Filler	136	7	and	3	334.0	NA
3	22	20	M	Filler	136	7	Jenny	4	366.0	NA
3	22	20	M	Filler	136	7	were	5	366.0	NA
3	22	20	M	Filler	136	7	cuddling	6	418.0	NA
3	22	20	M	Filler	136	7	the	7	417.0	NA
3	22	20	M	Filler	136	7	older	8	500.0	NA
3	22	20	M	Filler	136	7	dogs	9	383.0	NA
3	22	20	M	Filler	136	7	the	10	416.0	NA
3	22	20	M	Filler	136	7	puppies	11	402.0	NA
3	22	20	M	Filler	136	7	nipped	12	349.0	NA
3	22	20	M	Filler	136	7	at	13	468.0	NA
3	22	20	M	Filler	136	7	their	14	365.0	NA
3	22	20	M	Filler	136	7	feet.	15	350.0	NA
3	22	20	M	Question	136	7	NA	NA	2768.0	1
4	22	20	M	swets	24	3	The	1	545.0	NA
4	22	20	M	swets	24	3	daughter	2	766.0	NA
4	22	20	M	swets	24	3	of	3	333.0	NA
4	22	20	M	swets	24	3	the	4	384.0	NA
4	22	20	M	swets	24	3	chaplain	5	365.0	NA
4	22	20	M	swets	24	3	who	6	753.0	NA
4	22	20	M	swets	24	3	drew	7	1101.0	NA
4	22	20	M	swets	24	3	attention	8	449.0	NA
4	22	20	M	swets	24	3	to	9	401.0	NA
4	22	20	M	swets	24	3	herself	10	448.0	NA
4	22	20	M	swets	24	3	all	11	418.0	NA
4	22	20	M	swets	24	3	the	12	484.0	NA
4	22	20	M	swets	24	3	time	13	515.0	NA
4	22	20	M	swets	24	3	hated	14	484.0	NA
4	22	20	M	swets	24	3	small	15	435.0	NA
4	22	20	M	swets	24	3	children.	16	433.0	NA
4	22	20	M	Question	24	3	NA	NA	2133.0	1
5	22	20	M	Filler	129	7	While	1	496.0	NA
5	22	20	M	Filler	129	7	Scott	2	582.0	NA
5	22	20	M	Filler	129	7	vacuumed	3	451.0	NA
5	22	20	M	Filler	129	7	the	4	383.0	NA
5	22	20	M	Filler	129	7	carpet	5	348.0	NA
5	22	20	M	Filler	129	7	the	6	401.0	NA
5	22	20	M	Filler	129	7	drapes	7	485.0	NA
5	22	20	M	Filler	129	7	flapped	8	416.0	NA
5	22	20	M	Filler	129	7	in	9	433.0	NA
5	22	20	M	Filler	129	7	the	10	351.0	NA
5	22	20	M	Filler	129	7	breeze.	11	433.0	NA
5	22	20	M	Question	129	7	NA	NA	1900.0	1
6	22	20	M	Filler	107	5	The	1	530.0	NA
6	22	20	M	Filler	107	5	citizens	2	416.0	NA
6	22	20	M	Filler	107	5	were	3	467.0	NA
6	22	20	M	Filler	107	5	dissatisfied	4	317.0	NA
6	22	20	M	Filler	107	5	with	5	450.0	NA
6	22	20	M	Filler	107	5	the	6	367.0	NA
6	22	20	M	Filler	107	5	mayor	7	400.0	NA
