trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	28	21	F	Filler	64	4	Because	1	312.0	NA
0	28	21	F	Filler	64	4	a	2	166.0	NA
0	28	21	F	Filler	64	4	fire	3	132.0	NA
0	28	21	F	Filler	64	4	alarm	4	101.0	NA
0	28	21	F	Filler	64	4	interrupted	5	149.0	NA
0	28	21	F	Filler	64	4	the	6	117.0	NA
0	28	21	F	Filler	64	4	exam	7	150.0	NA
0	28	21	F	Filler	64	4	the	8	184.0	NA
0	28	21	F	Filler	64	4	scores	9	131.0	NA
0	28	21	F	Filler	64	4	were	10	136.0	NA
0	28	21	F	Filler	64	4	disqualified.	11	131.0	NA
0	28	21	F	Question	64	4	NA	NA	1077.0	1
1	28	21	F	Filler	60	4	The	1	246.0	NA
1	28	21	F	Filler	60	4	newlyweds	2	99.0	NA
1	28	21	F	Filler	60	4	were	3	85.0	NA
1	28	21	F	Filler	60	4	nervous	4	164.0	NA
1	28	21	F	Filler	60	4	about	5	151.0	NA
1	28	21	F	Filler	60	4	their	6	166.0	NA
1	28	21	F	Filler	60	4	new	7	134.0	NA
1	28	21	F	Filler	60	4	life	8	182.0	NA
1	28	21	F	Filler	60	4	together.	9	284.0	NA
1	28	21	F	Question	60	4	NA	NA	945.0	1
2	28	21	F	Filler	85	5	The	1	261.0	NA
2	28	21	F	Filler	85	5	college	2	117.0	NA
2	28	21	F	Filler	85	5	students	3	134.0	NA
2	28	21	F	Filler	85	5	were	4	151.0	NA
2	28	21	F	Filler	85	5	upset	5	164.0	NA
2	28	21	F	Filler	85	5	that	6	168.0	NA
2	28	21	F	Filler	85	5	they	7	166.0	NA
2	28	21	F	Filler	85	5	had	8	152.0	NA
2	28	21	F	Filler	85	5	an	9	182.0	NA
2	28	21	F	Filler	85	5	exam	10	150.0	NA
2	28	21	F	Filler	85	5	the	11	252.0	NA
2	28	21	F	Filler	85	5	next	12	216.0	NA
2	28	21	F	Filler	85	5	day.	13	335.0	NA
2	28	21	F	Question	85	5	NA	NA	1375.0	1
3	28	21	F	swets	17	2	The	1	262.0	NA
