trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	31	22	F	Filler	50	4	The	1	2032.0	NA
0	31	22	F	Filler	50	4	new	2	317.0	NA
0	31	22	F	Filler	50	4	language	3	299.0	NA
0	31	22	F	Filler	50	4	requirement	4	333.0	NA
0	31	22	F	Filler	50	4	made	5	314.0	NA
0	31	22	F	Filler	50	4	all	6	285.0	NA
0	31	22	F	Filler	50	4	the	7	334.0	NA
0	31	22	F	Filler	50	4	students	8	300.0	NA
0	31	22	F	Filler	50	4	say	9	616.0	NA
0	31	22	F	Filler	50	4	bad	10	352.0	NA
0	31	22	F	Filler	50	4	things	11	300.0	NA
0	31	22	F	Filler	50	4	about	12	303.0	NA
0	31	22	F	Filler	50	4	the	13	300.0	NA
0	31	22	F	Filler	50	4	dean	14	315.0	NA
0	31	22	F	Filler	50	4	of	15	367.0	NA
0	31	22	F	Filler	50	4	the	16	715.0	NA
0	31	22	F	Filler	50	4	college.	17	537.0	NA
0	31	22	F	Question	50	4	NA	NA	1974.0	1
1	31	22	F	Filler	77	5	Outside	1	311.0	NA
1	31	22	F	Filler	77	5	the	2	303.0	NA
1	31	22	F	Filler	77	5	courthouse	3	382.0	NA
1	31	22	F	Filler	77	5	the	4	399.0	NA
1	31	22	F	Filler	77	5	committee	5	368.0	NA
1	31	22	F	Filler	77	5	awarded	6	333.0	NA
1	31	22	F	Filler	77	5	a	7	352.0	NA
1	31	22	F	Filler	77	5	lifetime	8	335.0	NA
1	31	22	F	Filler	77	5	achievement	9	383.0	NA
1	31	22	F	Filler	77	5	prize	10	468.0	NA
1	31	22	F	Filler	77	5	to	11	434.0	NA
1	31	22	F	Filler	77	5	the	12	400.0	NA
1	31	22	F	Filler	77	5	creator	13	367.0	NA
1	31	22	F	Filler	77	5	of	14	316.0	NA
1	31	22	F	Filler	77	5	the	15	283.0	NA
1	31	22	F	Filler	77	5	sculpture.	16	551.0	NA
1	31	22	F	Question	77	5	NA	NA	2244.0	1
2	31	22	F	swets	19	1	The	1	362.0	NA
