trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	29	19	F	swets	7	2	The	1	1165.0	NA
0	29	19	F	swets	7	2	nephew	2	265.0	NA
0	29	19	F	swets	7	2	of	3	552.0	NA
0	29	19	F	swets	7	2	the	4	248.0	NA
0	29	19	F	swets	7	2	waitress	5	251.0	NA
0	29	19	F	swets	7	2	who	6	300.0	NA
0	29	19	F	swets	7	2	hurt	7	317.0	NA
0	29	19	F	swets	7	2	herself	8	615.0	NA
0	29	19	F	swets	7	2	on	9	452.0	NA
0	29	19	F	swets	7	2	the	10	236.0	NA
0	29	19	F	swets	7	2	bicycle	11	318.0	NA
0	29	19	F	swets	7	2	was	12	296.0	NA
0	29	19	F	swets	7	2	angry	13	301.0	NA
0	29	19	F	swets	7	2	about	14	333.0	NA
0	29	19	F	swets	7	2	the	15	319.0	NA
0	29	19	F	swets	7	2	incident.	16	415.0	NA
0	29	19	F	Question	7	2	NA	NA	4147.0	1
1	29	19	F	Filler	39	4	The	1	380.0	NA
1	29	19	F	Filler	39	4	overweight	2	234.0	NA
1	29	19	F	Filler	39	4	aunt	3	197.0	NA
1	29	19	F	Filler	39	4	decided	4	169.0	NA
1	29	19	F	Filler	39	4	to	5	218.0	NA
1	29	19	F	Filler	39	4	make	6	234.0	NA
1	29	19	F	Filler	39	4	cookies	7	232.0	NA
1	29	19	F	Filler	39	4	and	8	217.0	NA
1	29	19	F	Filler	39	4	cupcakes	9	185.0	NA
1	29	19	F	Filler	39	4	for	10	233.0	NA
1	29	19	F	Filler	39	4	the	11	183.0	NA
1	29	19	F	Filler	39	4	dinner	12	234.0	NA
1	29	19	F	Filler	39	4	party.	13	234.0	NA
1	29	19	F	Question	39	4	NA	NA	811.0	1
2	29	19	F	Filler	98	5	The	1	279.0	NA
2	29	19	F	Filler	98	5	husband	2	219.0	NA
2	29	19	F	Filler	98	5	of	3	117.0	NA
2	29	19	F	Filler	98	5	the	4	150.0	NA
2	29	19	F	Filler	98	5	bestselling	5	198.0	NA
2	29	19	F	Filler	98	5	novelist	6	218.0	NA
2	29	19	F	Filler	98	5	was	7	316.0	NA
2	29	19	F	Filler	98	5	into	8	166.0	NA
2	29	19	F	Filler	98	5	collecting	9	166.0	NA
2	29	19	F	Filler	98	5	antiques.	10	235.0	NA
2	29	19	F	Question	98	5	NA	NA	3013.0	1
3	29	19	F	Filler	107	5	The	1	446.0	NA
3	29	19	F	Filler	107	5	citizens	2	833.0	NA
3	29	19	F	Filler	107	5	were	3	217.0	NA
3	29	19	F	Filler	107	5	dissatisfied	4	201.0	NA
3	29	19	F	Filler	107	5	with	5	250.0	NA
3	29	19	F	Filler	107	5	the	6	201.0	NA
3	29	19	F	Filler	107	5	mayor	7	234.0	NA
3	29	19	F	Filler	107	5	of	8	349.0	NA
3	29	19	F	Filler	107	5	town	9	251.0	NA
3	29	19	F	Filler	107	5	because	10	264.0	NA
3	29	19	F	Filler	107	5	he	11	584.0	NA
3	29	19	F	Filler	107	5	had	12	200.0	NA
3	29	19	F	Filler	107	5	little	13	201.0	NA
3	29	19	F	Filler	107	5	experience.	14	218.0	NA
3	29	19	F	Question	107	5	NA	NA	910.0	1
4	29	19	F	Filler	71	4	The	1	13.0	NA
4	29	19	F	Filler	71	4	elderly	2	534.0	NA
4	29	19	F	Filler	71	4	woman	3	131.0	NA
4	29	19	F	Filler	71	4	locked	4	69.0	NA
4	29	19	F	Filler	71	4	and	5	233.0	NA
4	29	19	F	Filler	71	4	bolted	6	684.0	NA
4	29	19	F	Filler	71	4	her	7	149.0	NA
4	29	19	F	Filler	71	4	door	8	133.0	NA
4	29	19	F	Filler	71	4	every	9	283.0	NA
4	29	19	F	Filler	71	4	night	10	133.0	NA
4	29	19	F	Filler	71	4	after	11	335.0	NA
4	29	19	F	Filler	71	4	the	12	67.0	NA
4	29	19	F	Filler	71	4	robbers	13	384.0	NA
4	29	19	F	Filler	71	4	took	14	81.0	NA
4	29	19	F	Filler	71	4	her	15	352.0	NA
4	29	19	F	Filler	71	4	best	16	265.0	NA
4	29	19	F	Filler	71	4	pearls.	17	233.0	NA
4	29	19	F	Question	71	4	NA	NA	1046.0	1
5	29	19	F	swets	1	2	The	1	411.0	NA
5	29	19	F	swets	1	2	brother	2	151.0	NA
5	29	19	F	swets	1	2	of	3	167.0	NA
5	29	19	F	swets	1	2	the	4	234.0	NA
5	29	19	F	swets	1	2	actress	5	100.0	NA
5	29	19	F	swets	1	2	who	6	150.0	NA
