trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	4	22	M	Filler	41	4	While	1	778.0	NA
0	4	22	M	Filler	41	4	the	2	201.0	NA
0	4	22	M	Filler	41	4	babysitter	3	133.0	NA
0	4	22	M	Filler	41	4	watched	4	133.0	NA
0	4	22	M	Filler	41	4	soap	5	200.0	NA
0	4	22	M	Filler	41	4	operas	6	200.0	NA
0	4	22	M	Filler	41	4	the	7	234.0	NA
0	4	22	M	Filler	41	4	child	8	166.0	NA
0	4	22	M	Filler	41	4	poured	9	133.0	NA
0	4	22	M	Filler	41	4	honey	10	217.0	NA
0	4	22	M	Filler	41	4	all	11	216.0	NA
0	4	22	M	Filler	41	4	over	12	169.0	NA
0	4	22	M	Filler	41	4	the	13	133.0	NA
0	4	22	M	Filler	41	4	floor.	14	184.0	NA
0	4	22	M	Question	41	4	NA	NA	1050.0	1
1	4	22	M	swets	5	2	The	1	495.0	NA
1	4	22	M	swets	5	2	aunt	2	133.0	NA
1	4	22	M	swets	5	2	of	3	116.0	NA
1	4	22	M	swets	5	2	the	4	151.0	NA
1	4	22	M	swets	5	2	bishop	5	149.0	NA
1	4	22	M	swets	5	2	who	6	119.0	NA
1	4	22	M	swets	5	2	injured	7	182.0	NA
1	4	22	M	swets	5	2	himself	8	184.0	NA
1	4	22	M	swets	5	2	last	9	149.0	NA
1	4	22	M	swets	5	2	summer	10	168.0	NA
1	4	22	M	swets	5	2	was	11	200.0	NA
1	4	22	M	swets	5	2	concerned	12	216.0	NA
1	4	22	M	swets	5	2	about	13	184.0	NA
1	4	22	M	swets	5	2	the	14	234.0	NA
1	4	22	M	swets	5	2	infection.	15	233.0	NA
1	4	22	M	Question	5	2	NA	NA	6118.0	1
2	4	22	M	Filler	137	7	When	1	512.0	NA
2	4	22	M	Filler	137	7	Leslie	2	149.0	NA
2	4	22	M	Filler	137	7	was	3	149.0	NA
2	4	22	M	Filler	137	7	sneezing	4	67.0	NA
2	4	22	M	Filler	137	7	her	5	117.0	NA
2	4	22	M	Filler	137	7	friends	6	84.0	NA
2	4	22	M	Filler	137	7	laughed	7	166.0	NA
2	4	22	M	Filler	137	7	at	8	134.0	NA
2	4	22	M	Filler	137	7	her.	9	150.0	NA
2	4	22	M	Question	137	7	NA	NA	2151.0	1
3	4	22	M	Filler	49	4	The	1	544.0	NA
3	4	22	M	Filler	49	4	construction	2	301.0	NA
3	4	22	M	Filler	49	4	worker	3	118.0	NA
3	4	22	M	Filler	49	4	sued	4	216.0	NA
3	4	22	M	Filler	49	4	the	5	300.0	NA
3	4	22	M	Filler	49	4	son	6	349.0	NA
3	4	22	M	Filler	49	4	of	7	235.0	NA
3	4	22	M	Filler	49	4	that	8	131.0	NA
3	4	22	M	Filler	49	4	greedy	9	135.0	NA
3	4	22	M	Filler	49	4	banker.	10	218.0	NA
3	4	22	M	Question	49	4	NA	NA	3216.0	1
4	4	22	M	Filler	123	6	The	1	462.0	NA
4	4	22	M	Filler	123	6	student	2	134.0	NA
4	4	22	M	Filler	123	6	and	3	99.0	NA
4	4	22	M	Filler	123	6	professor	4	119.0	NA
4	4	22	M	Filler	123	6	went	5	149.0	NA
4	4	22	M	Filler	123	6	for	6	216.0	NA
4	4	22	M	Filler	123	6	a	7	199.0	NA
4	4	22	M	Filler	123	6	walk	8	185.0	NA
4	4	22	M	Filler	123	6	last	9	215.0	NA
4	4	22	M	Filler	123	6	Tuesday.	10	184.0	NA
4	4	22	M	Question	123	6	NA	NA	1534.0	1
5	4	22	M	swets	33	3	The	1	395.0	NA
5	4	22	M	swets	33	3	maid	2	117.0	NA
5	4	22	M	swets	33	3	of	3	116.0	NA
5	4	22	M	swets	33	3	the	4	201.0	NA
5	4	22	M	swets	33	3	actor	5	232.0	NA
5	4	22	M	swets	33	3	who	6	267.0	NA
5	4	22	M	swets	33	3	did	7	150.0	NA
5	4	22	M	swets	33	3	not	8	184.0	NA
5	4	22	M	swets	33	3	like	9	216.0	NA
5	4	22	M	swets	33	3	herself	10	151.0	NA
5	4	22	M	swets	33	3	very	11	183.0	NA
5	4	22	M	swets	33	3	much	12	649.0	NA
5	4	22	M	swets	33	3	caught	13	236.0	NA
5	4	22	M	swets	33	3	the	14	298.0	NA
5	4	22	M	swets	33	3	armed	15	200.0	NA
5	4	22	M	swets	33	3	robber.	16	235.0	NA
5	4	22	M	Question	33	3	NA	NA	3966.0	1
6	4	22	M	Filler	136	7	While	1	6203.0	NA
6	4	22	M	Filler	136	7	Mark	2	160.0	NA
6	4	22	M	Filler	136	7	and	3	116.0	NA
6	4	22	M	Filler	136	7	Jenny	4	200.0	NA
6	4	22	M	Filler	136	7	were	5	200.0	NA
6	4	22	M	Filler	136	7	cuddling	6	201.0	NA
6	4	22	M	Filler	136	7	the	7	267.0	NA
6	4	22	M	Filler	136	7	older	8	199.0	NA
6	4	22	M	Filler	136	7	dogs	9	168.0	NA
6	4	22	M	Filler	136	7	the	10	217.0	NA
6	4	22	M	Filler	136	7	puppies	11	284.0	NA
6	4	22	M	Filler	136	7	nipped	12	298.0	NA
6	4	22	M	Filler	136	7	at	13	351.0	NA
6	4	22	M	Filler	136	7	their	14	301.0	NA
6	4	22	M	Filler	136	7	feet.	15	250.0	NA
6	4	22	M	Question	136	7	NA	NA	4867.0	0
7	4	22	M	swets	17	2	The	1	1045.0	NA
7	4	22	M	swets	17	2	bank	2	135.0	NA
7	4	22	M	swets	17	2	manager	3	117.0	NA
7	4	22	M	swets	17	2	of	4	215.0	NA
7	4	22	M	swets	17	2	the	5	152.0	NA
7	4	22	M	swets	17	2	heiress	6	183.0	NA
7	4	22	M	swets	17	2	who	7	182.0	NA
7	4	22	M	swets	17	2	bankrupted	8	234.0	NA
7	4	22	M	swets	17	2	herself	9	234.0	NA
7	4	22	M	swets	17	2	last	10	300.0	NA
7	4	22	M	swets	17	2	year	11	233.0	NA
7	4	22	M	swets	17	2	still	12	250.0	NA
7	4	22	M	swets	17	2	made	13	233.0	NA
7	4	22	M	swets	17	2	risky	14	185.0	NA
7	4	22	M	swets	17	2	investments.	15	183.0	NA
7	4	22	M	Question	17	2	NA	NA	9401.0	1
8	4	22	M	Filler	130	7	While	1	578.0	NA
8	4	22	M	Filler	130	7	Margo	2	118.0	NA
8	4	22	M	Filler	130	7	bathed	3	116.0	NA
8	4	22	M	Filler	130	7	the	4	216.0	NA
8	4	22	M	Filler	130	7	dog	5	201.0	NA
8	4	22	M	Filler	130	7	barked	6	150.0	NA
8	4	22	M	Filler	130	7	in	7	217.0	NA
8	4	22	M	Filler	130	7	the	8	234.0	NA
8	4	22	M	Filler	130	7	yard.	9	133.0	NA
8	4	22	M	Question	130	7	NA	NA	1499.0	1
9	4	22	M	Filler	133	7	While	1	427.0	NA
9	4	22	M	Filler	133	7	the	2	135.0	NA
9	4	22	M	Filler	133	7	lawyers	3	132.0	NA
9	4	22	M	Filler	133	7	fought	4	134.0	NA
9	4	22	M	Filler	133	7	the	5	200.0	NA
9	4	22	M	Filler	133	7	ruling	6	234.0	NA
9	4	22	M	Filler	133	7	the	7	200.0	NA
9	4	22	M	Filler	133	7	judge	8	215.0	NA
9	4	22	M	Filler	133	7	announced	9	250.0	NA
9	4	22	M	Filler	133	7	the	10	252.0	NA
9	4	22	M	Filler	133	7	decision.	11	267.0	NA
9	4	22	M	Question	133	7	NA	NA	3034.0	1
10	4	22	M	swets	8	2	The	1	462.0	NA
10	4	22	M	swets	8	2	brother	2	134.0	NA
10	4	22	M	swets	8	2	of	3	100.0	NA
10	4	22	M	swets	8	2	the	4	118.0	NA
10	4	22	M	swets	8	2	seamstress	5	99.0	NA
10	4	22	M	swets	8	2	who	6	150.0	NA
10	4	22	M	swets	8	2	entertained	7	399.0	NA
10	4	22	M	swets	8	2	herself	8	135.0	NA
10	4	22	M	swets	8	2	most	9	149.0	NA
10	4	22	M	swets	8	2	evenings	10	218.0	NA
10	4	22	M	swets	8	2	was	11	133.0	NA
10	4	22	M	swets	8	2	reading	12	166.0	NA
10	4	22	M	swets	8	2	a	13	166.0	NA
10	4	22	M	swets	8	2	book.	14	217.0	NA
10	4	22	M	Question	8	2	NA	NA	4035.0	1
11	4	22	M	Filler	89	5	Jim	1	512.0	NA
11	4	22	M	Filler	89	5	watered	2	149.0	NA
11	4	22	M	Filler	89	5	the	3	84.0	NA
11	4	22	M	Filler	89	5	tropical	4	102.0	NA
11	4	22	M	Filler	89	5	plants	5	166.0	NA
11	4	22	M	Filler	89	5	of	6	184.0	NA
11	4	22	M	Filler	89	5	his	7	117.0	NA
11	4	22	M	Filler	89	5	neighbor	8	148.0	NA
11	4	22	M	Filler	89	5	because	9	350.0	NA
11	4	22	M	Filler	89	5	she	10	151.0	NA
11	4	22	M	Filler	89	5	had	11	133.0	NA
11	4	22	M	Filler	89	5	gone	12	135.0	NA
11	4	22	M	Filler	89	5	out	13	149.0	NA
11	4	22	M	Filler	89	5	of	14	317.0	NA
11	4	22	M	Filler	89	5	town	15	166.0	NA
11	4	22	M	Filler	89	5	for	16	334.0	NA
11	4	22	M	Filler	89	5	a	17	116.0	NA
11	4	22	M	Filler	89	5	few	18	267.0	NA
11	4	22	M	Filler	89	5	days.	19	265.0	NA
11	4	22	M	Question	89	5	NA	NA	1301.0	1
12	4	22	M	Filler	119	6	Everybody	1	644.0	NA
12	4	22	M	Filler	119	6	is	2	135.0	NA
12	4	22	M	Filler	119	6	wondering	3	165.0	NA
12	4	22	M	Filler	119	6	which	4	119.0	NA
12	4	22	M	Filler	119	6	software	5	131.0	NA
12	4	22	M	Filler	119	6	Gary	6	150.0	NA
12	4	22	M	Filler	119	6	installed	7	152.0	NA
12	4	22	M	Filler	119	6	without	8	150.0	NA
12	4	22	M	Filler	119	6	buying	9	168.0	NA
12	4	22	M	Filler	119	6	last	10	183.0	NA
12	4	22	M	Filler	119	6	June.	11	148.0	NA
12	4	22	M	Question	119	6	NA	NA	1501.0	1
13	4	22	M	swets	15	3	The	1	411.0	NA
