trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	26	20	M	Filler	58	4	The	1	712.0	NA
0	26	20	M	Filler	58	4	white	2	250.0	NA
0	26	20	M	Filler	58	4	dog	3	185.0	NA
0	26	20	M	Filler	58	4	bit	4	216.0	NA
0	26	20	M	Filler	58	4	the	5	200.0	NA
0	26	20	M	Filler	58	4	ankle	6	202.0	NA
0	26	20	M	Filler	58	4	of	7	218.0	NA
0	26	20	M	Filler	58	4	the	8	234.0	NA
0	26	20	M	Filler	58	4	child.	9	184.0	NA
0	26	20	M	Question	58	4	NA	NA	1167.0	1
1	26	20	M	swets	33	1	The	1	161.0	NA
1	26	20	M	swets	33	1	butler	2	250.0	NA
1	26	20	M	swets	33	1	of	3	201.0	NA
1	26	20	M	swets	33	1	the	4	200.0	NA
1	26	20	M	swets	33	1	actor	5	216.0	NA
1	26	20	M	swets	33	1	who	6	286.0	NA
1	26	20	M	swets	33	1	did	7	165.0	NA
1	26	20	M	swets	33	1	not	8	152.0	NA
1	26	20	M	swets	33	1	like	9	182.0	NA
1	26	20	M	swets	33	1	himself	10	201.0	NA
1	26	20	M	swets	33	1	very	11	216.0	NA
1	26	20	M	swets	33	1	much	12	216.0	NA
1	26	20	M	swets	33	1	caught	13	301.0	NA
1	26	20	M	swets	33	1	the	14	319.0	NA
1	26	20	M	swets	33	1	armed	15	248.0	NA
1	26	20	M	swets	33	1	robber.	16	249.0	NA
1	26	20	M	Question	33	1	NA	NA	3554.0	0
2	26	20	M	Filler	39	4	The	1	279.0	NA
2	26	20	M	Filler	39	4	overweight	2	231.0	NA
2	26	20	M	Filler	39	4	aunt	3	201.0	NA
2	26	20	M	Filler	39	4	decided	4	200.0	NA
2	26	20	M	Filler	39	4	to	5	219.0	NA
2	26	20	M	Filler	39	4	make	6	183.0	NA
2	26	20	M	Filler	39	4	cookies	7	199.0	NA
2	26	20	M	Filler	39	4	and	8	202.0	NA
2	26	20	M	Filler	39	4	cupcakes	9	200.0	NA
2	26	20	M	Filler	39	4	for	10	184.0	NA
2	26	20	M	Filler	39	4	the	11	183.0	NA
2	26	20	M	Filler	39	4	dinner	12	233.0	NA
2	26	20	M	Filler	39	4	party.	13	232.0	NA
2	26	20	M	Question	39	4	NA	NA	1069.0	1
3	26	20	M	Filler	56	4	The	1	328.0	NA
3	26	20	M	Filler	56	4	actor	2	268.0	NA
3	26	20	M	Filler	56	4	said	3	216.0	NA
3	26	20	M	Filler	56	4	the	4	233.0	NA
3	26	20	M	Filler	56	4	audiences	5	183.0	NA
3	26	20	M	Filler	56	4	believed	6	251.0	NA
3	26	20	M	Filler	56	4	the	7	199.0	NA
3	26	20	M	Filler	56	4	nasty	8	182.0	NA
3	26	20	M	Filler	56	4	remarks	9	236.0	NA
3	26	20	M	Filler	56	4	made	10	200.0	NA
3	26	20	M	Filler	56	4	by	11	217.0	NA
3	26	20	M	Filler	56	4	the	12	266.0	NA
3	26	20	M	Filler	56	4	film	13	234.0	NA
3	26	20	M	Filler	56	4	critic.	14	485.0	NA
3	26	20	M	Question	56	4	NA	NA	2300.0	1
4	26	20	M	Filler	78	5	The	1	329.0	NA
4	26	20	M	Filler	78	5	customer	2	217.0	NA
4	26	20	M	Filler	78	5	complimented	3	186.0	NA
4	26	20	M	Filler	78	5	the	4	215.0	NA
4	26	20	M	Filler	78	5	store	5	216.0	NA
4	26	20	M	Filler	78	5	keeper	6	184.0	NA
4	26	20	M	Filler	78	5	with	7	181.0	NA
4	26	20	M	Filler	78	5	the	8	185.0	NA
4	26	20	M	Filler	78	5	new	9	184.0	NA
4	26	20	M	Filler	78	5	stock.	10	182.0	NA
4	26	20	M	Question	78	5	NA	NA	2067.0	1
5	26	20	M	swets	1	2	The	1	262.0	NA
5	26	20	M	swets	1	2	brother	2	249.0	NA
5	26	20	M	swets	1	2	of	3	215.0	NA
5	26	20	M	swets	1	2	the	4	353.0	NA
5	26	20	M	swets	1	2	actress	5	266.0	NA
5	26	20	M	swets	1	2	who	6	284.0	NA
5	26	20	M	swets	1	2	called	7	298.0	NA
5	26	20	M	swets	1	2	attention	8	269.0	NA
5	26	20	M	swets	1	2	to	9	300.0	NA
5	26	20	M	swets	1	2	herself	10	299.0	NA
5	26	20	M	swets	1	2	on	11	301.0	NA
5	26	20	M	swets	1	2	the	12	268.0	NA
5	26	20	M	swets	1	2	balcony	13	281.0	NA
5	26	20	M	swets	1	2	was	14	269.0	NA
5	26	20	M	swets	1	2	under	15	266.0	NA
5	26	20	M	swets	1	2	investigation.	16	267.0	NA
5	26	20	M	Question	1	2	NA	NA	1901.0	0
6	26	20	M	Filler	61	4	The	1	2580.0	NA
6	26	20	M	Filler	61	4	lemon	2	250.0	NA
6	26	20	M	Filler	61	4	squirted	3	250.0	NA
6	26	20	M	Filler	61	4	into	4	234.0	NA
6	26	20	M	Filler	61	4	the	5	217.0	NA
6	26	20	M	Filler	61	4	debutante's	6	216.0	NA
6	26	20	M	Filler	61	4	eye	7	217.0	NA
6	26	20	M	Filler	61	4	as	8	219.0	NA
6	26	20	M	Filler	61	4	she	9	248.0	NA
6	26	20	M	Filler	61	4	tried	10	217.0	NA
6	26	20	M	Filler	61	4	to	11	217.0	NA
6	26	20	M	Filler	61	4	impress	12	232.0	NA
6	26	20	M	Filler	61	4	her	13	218.0	NA
6	26	20	M	Filler	61	4	mother's	14	218.0	NA
6	26	20	M	Filler	61	4	society	15	315.0	NA
6	26	20	M	Filler	61	4	friends.	16	300.0	NA
6	26	20	M	Question	61	4	NA	NA	1601.0	1
7	26	20	M	Filler	80	5	The	1	444.0	NA
7	26	20	M	Filler	80	5	stepfather	2	251.0	NA
7	26	20	M	Filler	80	5	of	3	233.0	NA
7	26	20	M	Filler	80	5	the	4	217.0	NA
7	26	20	M	Filler	80	5	nun	5	215.0	NA
7	26	20	M	Filler	80	5	with	6	234.0	NA
7	26	20	M	Filler	80	5	a	7	235.0	NA
7	26	20	M	Filler	80	5	long	8	232.0	NA
7	26	20	M	Filler	80	5	white	9	233.0	NA
7	26	20	M	Filler	80	5	beard	10	234.0	NA
7	26	20	M	Filler	80	5	became	11	200.0	NA
7	26	20	M	Filler	80	5	very	12	220.0	NA
7	26	20	M	Filler	80	5	ill.	13	231.0	NA
7	26	20	M	Question	80	5	NA	NA	1376.0	1
8	26	20	M	Filler	113	6	While	1	61.0	NA
8	26	20	M	Filler	113	6	Noah	2	300.0	NA
8	26	20	M	Filler	113	6	was	3	268.0	NA
