trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	25	22	M	Filler	90	5	The	1	2596.0	NA
0	25	22	M	Filler	90	5	artist	2	332.0	NA
0	25	22	M	Filler	90	5	was	3	316.0	NA
0	25	22	M	Filler	90	5	not	4	334.0	NA
0	25	22	M	Filler	90	5	satisfied	5	267.0	NA
0	25	22	M	Filler	90	5	with	6	300.0	NA
0	25	22	M	Filler	90	5	his	7	317.0	NA
0	25	22	M	Filler	90	5	painting	8	284.0	NA
0	25	22	M	Filler	90	5	because	9	348.0	NA
0	25	22	M	Filler	90	5	the	10	284.0	NA
0	25	22	M	Filler	90	5	shading	11	333.0	NA
0	25	22	M	Filler	90	5	was	12	334.0	NA
0	25	22	M	Filler	90	5	off.	13	283.0	NA
0	25	22	M	Question	90	5	NA	NA	2034.0	1
1	25	22	M	swets	34	1	The	1	478.0	NA
1	25	22	M	swets	34	1	waitress	2	484.0	NA
1	25	22	M	swets	34	1	of	3	366.0	NA
1	25	22	M	swets	34	1	the	4	317.0	NA
1	25	22	M	swets	34	1	woman	5	316.0	NA
1	25	22	M	swets	34	1	who	6	317.0	NA
1	25	22	M	swets	34	1	considered	7	1016.0	NA
1	25	22	M	swets	34	1	herself	8	302.0	NA
1	25	22	M	swets	34	1	a	9	249.0	NA
1	25	22	M	swets	34	1	natural	10	250.0	NA
1	25	22	M	swets	34	1	beauty	11	334.0	NA
1	25	22	M	swets	34	1	spilled	12	299.0	NA
1	25	22	M	swets	34	1	the	13	334.0	NA
1	25	22	M	swets	34	1	drinks.	14	300.0	NA
1	25	22	M	Question	34	1	NA	NA	3532.0	1
2	25	22	M	Filler	102	5	The	1	418.0	NA
2	25	22	M	Filler	102	5	old	2	366.0	NA
2	25	22	M	Filler	102	5	man	3	300.0	NA
2	25	22	M	Filler	102	5	appeared	4	283.0	NA
2	25	22	M	Filler	102	5	to	5	334.0	NA
2	25	22	M	Filler	102	5	be	6	334.0	NA
2	25	22	M	Filler	102	5	upset	7	333.0	NA
2	25	22	M	Filler	102	5	by	8	299.0	NA
2	25	22	M	Filler	102	5	the	9	334.0	NA
2	25	22	M	Filler	102	5	teenager's	10	301.0	NA
2	25	22	M	Filler	102	5	ignorant	11	414.0	NA
2	25	22	M	Filler	102	5	remark.	12	335.0	NA
2	25	22	M	Question	102	5	NA	NA	1399.0	1
3	25	22	M	Filler	117	6	While	1	549.0	NA
3	25	22	M	Filler	117	6	Mike	2	451.0	NA
3	25	22	M	Filler	117	6	coughed	3	367.0	NA
3	25	22	M	Filler	117	6	Janet	4	332.0	NA
3	25	22	M	Filler	117	6	went	5	334.0	NA
3	25	22	M	Filler	117	6	out	6	367.0	NA
3	25	22	M	Filler	117	6	to	7	366.0	NA
3	25	22	M	Filler	117	6	get	8	317.0	NA
3	25	22	M	Filler	117	6	some	9	350.0	NA
3	25	22	M	Filler	117	6	cough	10	417.0	NA
3	25	22	M	Filler	117	6	medicine.	11	366.0	NA
3	25	22	M	Question	117	6	NA	NA	1215.0	1
4	25	22	M	swets	18	3	The	1	564.0	NA
4	25	22	M	swets	18	3	niece	2	634.0	NA
4	25	22	M	swets	18	3	of	3	449.0	NA
4	25	22	M	swets	18	3	the	4	334.0	NA
4	25	22	M	swets	18	3	fisherman	5	383.0	NA
4	25	22	M	swets	18	3	who	6	418.0	NA
4	25	22	M	swets	18	3	drowned	7	465.0	NA
4	25	22	M	swets	18	3	herself	8	384.0	NA
4	25	22	M	swets	18	3	in	9	417.0	NA
4	25	22	M	swets	18	3	the	10	334.0	NA
4	25	22	M	swets	18	3	ocean	11	299.0	NA
4	25	22	M	swets	18	3	didn't	12	351.0	NA
4	25	22	M	swets	18	3	know	13	382.0	NA
4	25	22	M	swets	18	3	about	14	367.0	NA
4	25	22	M	swets	18	3	the	15	351.0	NA
4	25	22	M	swets	18	3	tricky	16	349.0	NA
4	25	22	M	swets	18	3	current.	17	318.0	NA
4	25	22	M	Question	18	3	NA	NA	1500.0	1
5	25	22	M	Filler	54	4	The	1	429.0	NA
5	25	22	M	Filler	54	4	video	2	383.0	NA
5	25	22	M	Filler	54	4	screen	3	301.0	NA
5	25	22	M	Filler	54	4	of	4	316.0	NA
5	25	22	M	Filler	54	4	the	5	367.0	NA
5	25	22	M	Filler	54	4	monitor	6	399.0	NA
5	25	22	M	Filler	54	4	made	7	368.0	NA
5	25	22	M	Filler	54	4	strange	8	383.0	NA
5	25	22	M	Filler	54	4	noises	9	316.0	NA
5	25	22	M	Filler	54	4	and	10	367.0	NA
5	25	22	M	Filler	54	4	started	11	299.0	NA
5	25	22	M	Filler	54	4	emitting	12	301.0	NA
5	25	22	M	Filler	54	4	strange	13	300.0	NA
5	25	22	M	Filler	54	4	flashes.	14	317.0	NA
5	25	22	M	Question	54	4	NA	NA	1867.0	1
6	25	22	M	Filler	48	4	The	1	328.0	NA
6	25	22	M	Filler	48	4	police	2	350.0	NA
6	25	22	M	Filler	48	4	arrested	3	335.0	NA
6	25	22	M	Filler	48	4	the	4	365.0	NA
6	25	22	M	Filler	48	4	sister	5	367.0	NA
6	25	22	M	Filler	48	4	of	6	366.0	NA
6	25	22	M	Filler	48	4	the	7	317.0	NA
6	25	22	M	Filler	48	4	handyman	8	317.0	NA
6	25	22	M	Filler	48	4	after	9	716.0	NA
6	25	22	M	Filler	48	4	she	10	450.0	NA
6	25	22	M	Filler	48	4	recently	11	500.0	NA
6	25	22	M	Filler	48	4	gave	12	333.0	NA
6	25	22	M	Filler	48	4	birth	13	351.0	NA
6	25	22	M	Filler	48	4	to	14	400.0	NA
6	25	22	M	Filler	48	4	twins.	15	415.0	NA
6	25	22	M	Question	48	4	NA	NA	1400.0	1
7	25	22	M	swets	32	2	The	1	344.0	NA
7	25	22	M	swets	32	2	nephew	2	500.0	NA
7	25	22	M	swets	32	2	of	3	383.0	NA
7	25	22	M	swets	32	2	the	4	368.0	NA
7	25	22	M	swets	32	2	duchess	5	317.0	NA
7	25	22	M	swets	32	2	who	6	515.0	NA
7	25	22	M	swets	32	2	looked	7	450.0	NA
7	25	22	M	swets	32	2	at	8	368.0	NA
7	25	22	M	swets	32	2	herself	9	383.0	NA
7	25	22	M	swets	32	2	in	10	467.0	NA
7	25	22	M	swets	32	2	the	11	649.0	NA
7	25	22	M	swets	32	2	mirror	12	466.0	NA
7	25	22	M	swets	32	2	wore	13	434.0	NA
7	25	22	M	swets	32	2	a	14	467.0	NA
7	25	22	M	swets	32	2	blue	15	433.0	NA
7	25	22	M	swets	32	2	shirt.	16	416.0	NA
7	25	22	M	Question	32	2	NA	NA	5402.0	1
8	25	22	M	Filler	70	4	The	1	2227.0	NA
8	25	22	M	Filler	70	4	warden	2	518.0	NA
8	25	22	M	Filler	70	4	was	3	432.0	NA
8	25	22	M	Filler	70	4	dissatisfied	4	401.0	NA
8	25	22	M	Filler	70	4	with	5	400.0	NA
8	25	22	M	Filler	70	4	the	6	417.0	NA
8	25	22	M	Filler	70	4	decision	7	401.0	NA
8	25	22	M	Filler	70	4	of	8	383.0	NA
8	25	22	M	Filler	70	4	the	9	415.0	NA
8	25	22	M	Filler	70	4	parole	10	450.0	NA
8	25	22	M	Filler	70	4	committee	11	401.0	NA
8	25	22	M	Filler	70	4	to	12	401.0	NA
8	25	22	M	Filler	70	4	pardon	13	434.0	NA
8	25	22	M	Filler	70	4	the	14	399.0	NA
8	25	22	M	Filler	70	4	prisoner.	15	449.0	NA
8	25	22	M	Question	70	4	NA	NA	1901.0	1
9	25	22	M	Filler	52	4	The	1	246.0	NA
9	25	22	M	Filler	52	4	students	2	416.0	NA
9	25	22	M	Filler	52	4	were	3	249.0	NA
9	25	22	M	Filler	52	4	bored	4	267.0	NA
9	25	22	M	Filler	52	4	by	5	166.0	NA
9	25	22	M	Filler	52	4	the	6	119.0	NA
9	25	22	M	Filler	52	4	teacher.	7	165.0	NA
9	25	22	M	Question	52	4	NA	NA	1268.0	1
10	25	22	M	Filler	101	5	The	1	1078.0	NA
10	25	22	M	Filler	101	5	friendly	2	284.0	NA
10	25	22	M	Filler	101	5	woman	3	84.0	NA
10	25	22	M	Filler	101	5	was	4	216.0	NA
10	25	22	M	Filler	101	5	insulted	5	133.0	NA
10	25	22	M	Filler	101	5	by	6	266.0	NA
10	25	22	M	Filler	101	5	the	7	101.0	NA
10	25	22	M	Filler	101	5	rude	8	166.0	NA
10	25	22	M	Filler	101	5	stranger	9	150.0	NA
10	25	22	M	Filler	101	5	because	10	168.0	NA
10	25	22	M	Filler	101	5	he	11	183.0	NA
10	25	22	M	Filler	101	5	didn't	12	117.0	NA
10	25	22	M	Filler	101	5	smile	13	133.0	NA
10	25	22	M	Filler	101	5	at	14	83.0	NA
10	25	22	M	Filler	101	5	her.	15	166.0	NA
10	25	22	M	Question	101	5	NA	NA	1266.0	1
11	25	22	M	swets	26	2	The	1	133.0	NA
11	25	22	M	swets	26	2	grand-niece	2	382.0	NA
11	25	22	M	swets	26	2	of	3	85.0	NA
11	25	22	M	swets	26	2	the	4	283.0	NA
11	25	22	M	swets	26	2	admiral	5	116.0	NA
11	25	22	M	swets	26	2	who	6	300.0	NA
11	25	22	M	swets	26	2	wrote	7	284.0	NA
11	25	22	M	swets	26	2	himself	8	166.0	NA
11	25	22	M	swets	26	2	a	9	84.0	NA
11	25	22	M	swets	26	2	note	10	283.0	NA
11	25	22	M	swets	26	2	admired	11	84.0	NA
11	25	22	M	swets	26	2	sailors	12	132.0	NA
11	25	22	M	swets	26	2	very	13	318.0	NA
11	25	22	M	swets	26	2	much.	14	249.0	NA
11	25	22	M	Question	26	2	NA	NA	2766.0	0
12	25	22	M	Filler	131	7	While	1	329.0	NA
12	25	22	M	Filler	131	7	Jamie	2	284.0	NA
12	25	22	M	Filler	131	7	dried	3	317.0	NA
12	25	22	M	Filler	131	7	off	4	233.0	NA
12	25	22	M	Filler	131	7	the	5	233.0	NA
12	25	22	M	Filler	131	7	table	6	200.0	NA
12	25	22	M	Filler	131	7	his	7	184.0	NA
12	25	22	M	Filler	131	7	sunglasses	8	183.0	NA
12	25	22	M	Filler	131	7	disappeared.	9	166.0	NA
12	25	22	M	Question	131	7	NA	NA	2701.0	1
13	25	22	M	Filler	76	5	After	1	429.0	NA
13	25	22	M	Filler	76	5	fifty	2	215.0	NA
13	25	22	M	Filler	76	5	years	3	135.0	NA
13	25	22	M	Filler	76	5	of	4	217.0	NA
13	25	22	M	Filler	76	5	marriage	5	100.0	NA
13	25	22	M	Filler	76	5	the	6	117.0	NA
13	25	22	M	Filler	76	5	old	7	217.0	NA
13	25	22	M	Filler	76	5	couple	8	149.0	NA
13	25	22	M	Filler	76	5	still	9	350.0	NA
13	25	22	M	Filler	76	5	felt	10	99.0	NA
13	25	22	M	Filler	76	5	the	11	202.0	NA
13	25	22	M	Filler	76	5	same	12	116.0	NA
13	25	22	M	Filler	76	5	about	13	100.0	NA
13	25	22	M	Filler	76	5	each	14	117.0	NA
13	25	22	M	Filler	76	5	other	15	216.0	NA
13	25	22	M	Filler	76	5	as	16	118.0	NA
13	25	22	M	Filler	76	5	they	17	315.0	NA
13	25	22	M	Filler	76	5	had	18	84.0	NA
13	25	22	M	Filler	76	5	on	19	82.0	NA
13	25	22	M	Filler	76	5	their	20	185.0	NA
13	25	22	M	Filler	76	5	wedding	21	67.0	NA
13	25	22	M	Filler	76	5	day.	22	82.0	NA
13	25	22	M	Question	76	5	NA	NA	1284.0	1
14	25	22	M	swets	35	2	The	1	462.0	NA
14	25	22	M	swets	35	2	landlady	2	116.0	NA
14	25	22	M	swets	35	2	of	3	84.0	NA
14	25	22	M	swets	35	2	the	4	333.0	NA
14	25	22	M	swets	35	2	businessman	5	100.0	NA
14	25	22	M	swets	35	2	who	6	67.0	NA
14	25	22	M	swets	35	2	had	7	367.0	NA
14	25	22	M	swets	35	2	locked	8	66.0	NA
14	25	22	M	swets	35	2	himself	9	367.0	NA
14	25	22	M	swets	35	2	in	10	101.0	NA
14	25	22	M	swets	35	2	the	11	283.0	NA
14	25	22	M	swets	35	2	office	12	99.0	NA
14	25	22	M	swets	35	2	received	13	334.0	NA
14	25	22	M	swets	35	2	a	14	333.0	NA
14	25	22	M	swets	35	2	phone	15	218.0	NA
14	25	22	M	swets	35	2	call.	16	283.0	NA
14	25	22	M	Question	35	2	NA	NA	1399.0	1
15	25	22	M	Filler	118	6	As	1	327.0	NA
15	25	22	M	Filler	118	6	the	2	201.0	NA
15	25	22	M	Filler	118	6	dog	3	101.0	NA
15	25	22	M	Filler	118	6	ran	4	215.0	NA
15	25	22	M	Filler	118	6	Wanda	5	83.0	NA
15	25	22	M	Filler	118	6	watched	6	167.0	NA
15	25	22	M	Filler	118	6	from	7	334.0	NA
15	25	22	M	Filler	118	6	the	8	100.0	NA
15	25	22	M	Filler	118	6	window.	9	99.0	NA
15	25	22	M	Question	118	6	NA	NA	1234.0	1
16	25	22	M	Filler	42	4	After	1	362.0	NA
16	25	22	M	Filler	42	4	dinner	2	100.0	NA
16	25	22	M	Filler	42	4	the	3	98.0	NA
16	25	22	M	Filler	42	4	children	4	351.0	NA
16	25	22	M	Filler	42	4	gathered	5	50.0	NA
16	25	22	M	Filler	42	4	in	6	82.0	NA
16	25	22	M	Filler	42	4	a	7	333.0	NA
16	25	22	M	Filler	42	4	circle	8	67.0	NA
16	25	22	M	Filler	42	4	to	9	67.0	NA
16	25	22	M	Filler	42	4	listen	10	349.0	NA
16	25	22	M	Filler	42	4	to	11	51.0	NA
16	25	22	M	Filler	42	4	their	12	82.0	NA
16	25	22	M	Filler	42	4	grandmother's	13	502.0	NA
16	25	22	M	Filler	42	4	stories	14	82.0	NA
16	25	22	M	Filler	42	4	about	15	450.0	NA
16	25	22	M	Filler	42	4	the	16	334.0	NA
16	25	22	M	Filler	42	4	good	17	235.0	NA
16	25	22	M	Filler	42	4	old	18	249.0	NA
16	25	22	M	Filler	42	4	days.	19	200.0	NA
16	25	22	M	Question	42	4	NA	NA	4799.0	0
17	25	22	M	Filler	64	4	Because	1	427.0	NA
17	25	22	M	Filler	64	4	a	2	167.0	NA
17	25	22	M	Filler	64	4	fire	3	284.0	NA
17	25	22	M	Filler	64	4	alarm	4	283.0	NA
17	25	22	M	Filler	64	4	interrupted	5	317.0	NA
17	25	22	M	Filler	64	4	the	6	333.0	NA
17	25	22	M	Filler	64	4	exam	7	284.0	NA
17	25	22	M	Filler	64	4	the	8	300.0	NA
17	25	22	M	Filler	64	4	scores	9	234.0	NA
17	25	22	M	Filler	64	4	were	10	216.0	NA
17	25	22	M	Filler	64	4	disqualified.	11	166.0	NA
17	25	22	M	Question	64	4	NA	NA	1334.0	1
