trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	32	23	F	Filler	133	7	While	1	444.0	NA
0	32	23	F	Filler	133	7	the	2	353.0	NA
0	32	23	F	Filler	133	7	lawyers	3	283.0	NA
0	32	23	F	Filler	133	7	fought	4	284.0	NA
0	32	23	F	Filler	133	7	the	5	650.0	NA
0	32	23	F	Filler	133	7	ruling	6	298.0	NA
0	32	23	F	Filler	133	7	the	7	355.0	NA
0	32	23	F	Filler	133	7	judge	8	265.0	NA
0	32	23	F	Filler	133	7	announced	9	349.0	NA
0	32	23	F	Filler	133	7	the	10	335.0	NA
0	32	23	F	Filler	133	7	decision.	11	381.0	NA
0	32	23	F	Question	133	7	NA	NA	2746.0	0
1	32	23	F	swets	13	2	The	1	379.0	NA
1	32	23	F	swets	13	2	great-aunt	2	416.0	NA
1	32	23	F	swets	13	2	of	3	401.0	NA
1	32	23	F	swets	13	2	the	4	433.0	NA
1	32	23	F	swets	13	2	policeman	5	251.0	NA
1	32	23	F	swets	13	2	who	6	999.0	NA
1	32	23	F	swets	13	2	treated	7	935.0	NA
1	32	23	F	swets	13	2	himself	8	217.0	NA
1	32	23	F	swets	13	2	after	9	749.0	NA
1	32	23	F	swets	13	2	the	10	269.0	NA
1	32	23	F	swets	13	2	accident	11	566.0	NA
1	32	23	F	swets	13	2	was	12	251.0	NA
1	32	23	F	swets	13	2	watching	13	316.0	NA
1	32	23	F	swets	13	2	the	14	1000.0	NA
1	32	23	F	swets	13	2	news.	15	370.0	NA
1	32	23	F	Question	13	2	NA	NA	3443.0	0
2	32	23	F	Filler	91	5	The	1	530.0	NA
2	32	23	F	Filler	91	5	workman	2	399.0	NA
2	32	23	F	Filler	91	5	dropped	3	333.0	NA
2	32	23	F	Filler	91	5	the	4	318.0	NA
2	32	23	F	Filler	91	5	assistant	5	301.0	NA
2	32	23	F	Filler	91	5	who	6	365.0	NA
2	32	23	F	Filler	91	5	complained	7	384.0	NA
2	32	23	F	Filler	91	5	bitterly	8	381.0	NA
2	32	23	F	Filler	91	5	onto	9	320.0	NA
2	32	23	F	Filler	91	5	a	10	333.0	NA
2	32	23	F	Filler	91	5	lower	11	367.0	NA
2	32	23	F	Filler	91	5	floor.	12	282.0	NA
2	32	23	F	Question	91	5	NA	NA	3014.0	1
3	32	23	F	Filler	44	4	The	1	445.0	NA
3	32	23	F	Filler	44	4	solicitor	2	299.0	NA
3	32	23	F	Filler	44	4	wearing	3	350.0	NA
3	32	23	F	Filler	44	4	the	4	319.0	NA
3	32	23	F	Filler	44	4	new	5	382.0	NA
3	32	23	F	Filler	44	4	tuxedo	6	618.0	NA
3	32	23	F	Filler	44	4	bothered	7	433.0	NA
3	32	23	F	Filler	44	4	a	8	434.0	NA
3	32	23	F	Filler	44	4	man	9	333.0	NA
3	32	23	F	Filler	44	4	from	10	601.0	NA
3	32	23	F	Filler	44	4	New	11	319.0	NA
3	32	23	F	Filler	44	4	York.	12	482.0	NA
3	32	23	F	Question	44	4	NA	NA	4647.0	1
4	32	23	F	Filler	102	5	The	1	28.0	NA
4	32	23	F	Filler	102	5	old	2	635.0	NA
4	32	23	F	Filler	102	5	man	3	347.0	NA
4	32	23	F	Filler	102	5	appeared	4	303.0	NA
4	32	23	F	Filler	102	5	to	5	315.0	NA
4	32	23	F	Filler	102	5	be	6	286.0	NA
4	32	23	F	Filler	102	5	upset	7	302.0	NA
4	32	23	F	Filler	102	5	by	8	281.0	NA
4	32	23	F	Filler	102	5	the	9	299.0	NA
4	32	23	F	Filler	102	5	teenager's	10	401.0	NA
4	32	23	F	Filler	102	5	ignorant	11	352.0	NA
4	32	23	F	Filler	102	5	remark.	12	332.0	NA
4	32	23	F	Question	102	5	NA	NA	1443.0	1
5	32	23	F	Filler	70	4	The	1	397.0	NA
5	32	23	F	Filler	70	4	warden	2	333.0	NA
5	32	23	F	Filler	70	4	was	3	383.0	NA
5	32	23	F	Filler	70	4	dissatisfied	4	983.0	NA
5	32	23	F	Filler	70	4	with	5	451.0	NA
