trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	21	21	M	Filler	60	4	The	1	45.0	NA
0	21	21	M	Filler	60	4	newlyweds	2	83.0	NA
0	21	21	M	Filler	60	4	were	3	100.0	NA
0	21	21	M	Filler	60	4	nervous	4	50.0	NA
0	21	21	M	Filler	60	4	about	5	133.0	NA
0	21	21	M	Filler	60	4	their	6	85.0	NA
0	21	21	M	Filler	60	4	new	7	117.0	NA
0	21	21	M	Filler	60	4	life	8	83.0	NA
0	21	21	M	Filler	60	4	together.	9	131.0	NA
0	21	21	M	Question	60	4	NA	NA	2738.0	1
1	21	21	M	Filler	59	4	The	1	179.0	NA
1	21	21	M	Filler	59	4	conductor	2	117.0	NA
1	21	21	M	Filler	59	4	of	3	101.0	NA
1	21	21	M	Filler	59	4	the	4	83.0	NA
1	21	21	M	Filler	59	4	orchestra	5	116.0	NA
1	21	21	M	Filler	59	4	with	6	67.0	NA
1	21	21	M	Filler	59	4	the	7	132.0	NA
1	21	21	M	Filler	59	4	bald	8	101.0	NA
1	21	21	M	Filler	59	4	head	9	66.0	NA
1	21	21	M	Filler	59	4	plays	10	133.0	NA
1	21	21	M	Filler	59	4	excellently.	11	118.0	NA
1	21	21	M	Question	59	4	NA	NA	1202.0	1
2	21	21	M	Filler	52	4	The	1	229.0	NA
2	21	21	M	Filler	52	4	students	2	83.0	NA
2	21	21	M	Filler	52	4	were	3	132.0	NA
2	21	21	M	Filler	52	4	bored	4	84.0	NA
2	21	21	M	Filler	52	4	by	5	84.0	NA
2	21	21	M	Filler	52	4	the	6	134.0	NA
2	21	21	M	Filler	52	4	teacher.	7	316.0	NA
2	21	21	M	Question	52	4	NA	NA	2070.0	1
3	21	21	M	Filler	42	4	After	1	296.0	NA
3	21	21	M	Filler	42	4	dinner	2	131.0	NA
3	21	21	M	Filler	42	4	the	3	119.0	NA
3	21	21	M	Filler	42	4	children	4	132.0	NA
3	21	21	M	Filler	42	4	gathered	5	85.0	NA
3	21	21	M	Filler	42	4	in	6	200.0	NA
3	21	21	M	Filler	42	4	a	7	65.0	NA
3	21	21	M	Filler	42	4	circle	8	149.0	NA
