trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	6	21	M	Filler	141	7	The	1	596.0	NA
0	6	21	M	Filler	141	7	nurse	2	450.0	NA
0	6	21	M	Filler	141	7	and	3	284.0	NA
0	6	21	M	Filler	141	7	custodian	4	250.0	NA
0	6	21	M	Filler	141	7	chatted	5	399.0	NA
0	6	21	M	Filler	141	7	during	6	518.0	NA
0	6	21	M	Filler	141	7	their	7	367.0	NA
0	6	21	M	Filler	141	7	break.	8	366.0	NA
0	6	21	M	Question	141	7	NA	NA	1900.0	1
1	6	21	M	Filler	134	7	As	1	396.0	NA
1	6	21	M	Filler	134	7	Shawnie	2	282.0	NA
1	6	21	M	Filler	134	7	and	3	384.0	NA
1	6	21	M	Filler	134	7	Nick	4	217.0	NA
1	6	21	M	Filler	134	7	were	5	384.0	NA
1	6	21	M	Filler	134	7	embracing	6	233.0	NA
1	6	21	M	Filler	134	7	the	7	317.0	NA
1	6	21	M	Filler	134	7	doctor	8	250.0	NA
1	6	21	M	Filler	134	7	the	9	468.0	NA
1	6	21	M	Filler	134	7	visitor	10	516.0	NA
1	6	21	M	Filler	134	7	entered	11	734.0	NA
1	6	21	M	Filler	134	7	the	12	432.0	NA
1	6	21	M	Filler	134	7	room.	13	551.0	NA
1	6	21	M	Question	134	7	NA	NA	2233.0	1
2	6	21	M	swets	27	2	The	1	463.0	NA
2	6	21	M	swets	27	2	sister	2	265.0	NA
2	6	21	M	swets	27	2	of	3	251.0	NA
2	6	21	M	swets	27	2	the	4	250.0	NA
2	6	21	M	swets	27	2	butcher	5	283.0	NA
2	6	21	M	swets	27	2	who	6	301.0	NA
2	6	21	M	swets	27	2	invited	7	416.0	NA
2	6	21	M	swets	27	2	himself	8	351.0	NA
2	6	21	M	swets	27	2	to	9	251.0	NA
2	6	21	M	swets	27	2	the	10	733.0	NA
2	6	21	M	swets	27	2	party	11	500.0	NA
2	6	21	M	swets	27	2	enjoyed	12	450.0	NA
2	6	21	M	swets	27	2	it	13	567.0	NA
2	6	21	M	swets	27	2	quite	14	518.0	NA
2	6	21	M	swets	27	2	a	15	400.0	NA
2	6	21	M	swets	27	2	bit.	16	333.0	NA
2	6	21	M	Question	27	2	NA	NA	4567.0	1
3	6	21	M	Filler	57	4	The	1	528.0	NA
3	6	21	M	Filler	57	4	architect	2	383.0	NA
3	6	21	M	Filler	57	4	was	3	268.0	NA
3	6	21	M	Filler	57	4	embarrassed	4	232.0	NA
3	6	21	M	Filler	57	4	by	5	334.0	NA
3	6	21	M	Filler	57	4	the	6	267.0	NA
3	6	21	M	Filler	57	4	memo	7	533.0	NA
3	6	21	M	Filler	57	4	of	8	350.0	NA
3	6	21	M	Filler	57	4	the	9	318.0	NA
3	6	21	M	Filler	57	4	engineer	10	332.0	NA
3	6	21	M	Filler	57	4	because	11	467.0	NA
3	6	21	M	Filler	57	4	it	12	467.0	NA
3	6	21	M	Filler	57	4	said	13	317.0	NA
3	6	21	M	Filler	57	4	that	14	300.0	NA
3	6	21	M	Filler	57	4	his	15	333.0	NA
3	6	21	M	Filler	57	4	building	16	300.0	NA
3	6	21	M	Filler	57	4	would	17	368.0	NA
3	6	21	M	Filler	57	4	collapse.	18	382.0	NA
3	6	21	M	Question	57	4	NA	NA	3785.0	1
4	6	21	M	Filler	75	5	The	1	545.0	NA
4	6	21	M	Filler	75	5	musician	2	250.0	NA
4	6	21	M	Filler	75	5	shocked	3	350.0	NA
4	6	21	M	Filler	75	5	the	4	433.0	NA
4	6	21	M	Filler	75	5	audience	5	366.0	NA
4	6	21	M	Filler	75	5	because	6	367.0	NA
4	6	21	M	Filler	75	5	they	7	285.0	NA
4	6	21	M	Filler	75	5	did	8	300.0	NA
4	6	21	M	Filler	75	5	not	9	316.0	NA
4	6	21	M	Filler	75	5	realize	10	234.0	NA
4	6	21	M	Filler	75	5	what	11	350.0	NA
4	6	21	M	Filler	75	5	these	12	349.0	NA
4	6	21	M	Filler	75	5	shows	13	334.0	NA
4	6	21	M	Filler	75	5	were	14	284.0	NA
4	6	21	M	Filler	75	5	like.	15	300.0	NA
4	6	21	M	Question	75	5	NA	NA	2700.0	1
5	6	21	M	Filler	90	5	The	1	428.0	NA
5	6	21	M	Filler	90	5	artist	2	350.0	NA
5	6	21	M	Filler	90	5	was	3	317.0	NA
5	6	21	M	Filler	90	5	not	4	335.0	NA
5	6	21	M	Filler	90	5	satisfied	5	249.0	NA
5	6	21	M	Filler	90	5	with	6	266.0	NA
5	6	21	M	Filler	90	5	his	7	318.0	NA
5	6	21	M	Filler	90	5	painting	8	382.0	NA
5	6	21	M	Filler	90	5	because	9	416.0	NA
5	6	21	M	Filler	90	5	the	10	467.0	NA
5	6	21	M	Filler	90	5	shading	11	469.0	NA
5	6	21	M	Filler	90	5	was	12	367.0	NA
5	6	21	M	Filler	90	5	off.	13	333.0	NA
5	6	21	M	Question	90	5	NA	NA	3133.0	1
6	6	21	M	Filler	120	6	Sarah	1	845.0	NA
6	6	21	M	Filler	120	6	won't	2	399.0	NA
6	6	21	M	Filler	120	6	reveal	3	269.0	NA
6	6	21	M	Filler	120	6	which	4	300.0	NA
6	6	21	M	Filler	120	6	race	5	282.0	NA
6	6	21	M	Filler	120	6	she	6	300.0	NA
6	6	21	M	Filler	120	6	won	7	300.0	NA
6	6	21	M	Filler	120	6	without	8	334.0	NA
6	6	21	M	Filler	120	6	entering	9	318.0	NA
6	6	21	M	Filler	120	6	the	10	299.0	NA
6	6	21	M	Filler	120	6	competition	11	400.0	NA
6	6	21	M	Filler	120	6	for	12	350.0	NA
6	6	21	M	Filler	120	6	officially.	13	350.0	NA
6	6	21	M	Question	120	6	NA	NA	4101.0	1
7	6	21	M	swets	3	2	The	1	444.0	NA
7	6	21	M	swets	3	2	secretary	2	299.0	NA
7	6	21	M	swets	3	2	of	3	318.0	NA
7	6	21	M	swets	3	2	the	4	250.0	NA
7	6	21	M	swets	3	2	salesman	5	267.0	NA
7	6	21	M	swets	3	2	who	6	283.0	NA
7	6	21	M	swets	3	2	amused	7	301.0	NA
7	6	21	M	swets	3	2	himself	8	349.0	NA
7	6	21	M	swets	3	2	quite	9	284.0	NA
7	6	21	M	swets	3	2	a	10	368.0	NA
7	6	21	M	swets	3	2	bit	11	332.0	NA
7	6	21	M	swets	3	2	was	12	351.0	NA
7	6	21	M	swets	3	2	writing	13	300.0	NA
7	6	21	M	swets	3	2	a	14	416.0	NA
7	6	21	M	swets	3	2	letter	15	417.0	NA
7	6	21	M	swets	3	2	to	16	367.0	NA
7	6	21	M	swets	3	2	the	17	683.0	NA
7	6	21	M	swets	3	2	editor.	18	867.0	NA
7	6	21	M	Question	3	2	NA	NA	4301.0	0
8	6	21	M	Filler	72	4	The	1	345.0	NA
8	6	21	M	Filler	72	4	secretaries	2	249.0	NA
8	6	21	M	Filler	72	4	couldn't	3	319.0	NA
8	6	21	M	Filler	72	4	break	4	250.0	NA
8	6	21	M	Filler	72	4	away	5	265.0	NA
8	6	21	M	Filler	72	4	from	6	300.0	NA
8	6	21	M	Filler	72	4	their	7	317.0	NA
8	6	21	M	Filler	72	4	habit	8	369.0	NA
8	6	21	M	Filler	72	4	of	9	349.0	NA
8	6	21	M	Filler	72	4	coffee	10	284.0	NA
8	6	21	M	Filler	72	4	and	11	283.0	NA
8	6	21	M	Filler	72	4	cigarettes	12	283.0	NA
8	6	21	M	Filler	72	4	during	13	334.0	NA
8	6	21	M	Filler	72	4	their	14	284.0	NA
8	6	21	M	Filler	72	4	breaks.	15	648.0	NA
8	6	21	M	Question	72	4	NA	NA	2835.0	1
9	6	21	M	Filler	47	4	The	1	410.0	NA
9	6	21	M	Filler	47	4	boys	2	234.0	NA
9	6	21	M	Filler	47	4	all	3	284.0	NA
9	6	21	M	Filler	47	4	admired	4	366.0	NA
9	6	21	M	Filler	47	4	the	5	268.0	NA
9	6	21	M	Filler	47	4	singer	6	300.0	NA
9	6	21	M	Filler	47	4	of	7	250.0	NA
9	6	21	M	Filler	47	4	the	8	300.0	NA
9	6	21	M	Filler	47	4	song	9	267.0	NA
9	6	21	M	Filler	47	4	with	10	317.0	NA
9	6	21	M	Filler	47	4	the	11	300.0	NA
