trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	22	19	F	Filler	139	7	Laurie	1	696.0	NA
0	22	19	F	Filler	139	7	asked	2	268.0	NA
0	22	19	F	Filler	139	7	which	3	182.0	NA
0	22	19	F	Filler	139	7	truck	4	117.0	NA
0	22	19	F	Filler	139	7	the	5	100.0	NA
0	22	19	F	Filler	139	7	dealership	6	218.0	NA
0	22	19	F	Filler	139	7	sold	7	283.0	NA
0	22	19	F	Filler	139	7	but	8	118.0	NA
0	22	19	F	Filler	139	7	didn't	9	132.0	NA
0	22	19	F	Filler	139	7	paint	10	184.0	NA
0	22	19	F	Filler	139	7	completely.	11	83.0	NA
0	22	19	F	Question	139	7	NA	NA	2534.0	1
1	22	19	F	swets	17	2	The	1	630.0	NA
1	22	19	F	swets	17	2	bank	2	231.0	NA
1	22	19	F	swets	17	2	manager	3	218.0	NA
1	22	19	F	swets	17	2	of	4	135.0	NA
1	22	19	F	swets	17	2	the	5	181.0	NA
1	22	19	F	swets	17	2	heiress	6	183.0	NA
1	22	19	F	swets	17	2	who	7	268.0	NA
1	22	19	F	swets	17	2	bankrupted	8	215.0	NA
1	22	19	F	swets	17	2	herself	9	166.0	NA
1	22	19	F	swets	17	2	last	10	268.0	NA
1	22	19	F	swets	17	2	year	11	317.0	NA
1	22	19	F	swets	17	2	still	12	300.0	NA
1	22	19	F	swets	17	2	made	13	234.0	NA
1	22	19	F	swets	17	2	risky	14	298.0	NA
1	22	19	F	swets	17	2	investments.	15	268.0	NA
1	22	19	F	Question	17	2	NA	NA	1735.0	1
2	22	19	F	Filler	130	7	While	1	396.0	NA
2	22	19	F	Filler	130	7	Margo	2	231.0	NA
2	22	19	F	Filler	130	7	bathed	3	184.0	NA
2	22	19	F	Filler	130	7	the	4	203.0	NA
2	22	19	F	Filler	130	7	dog	5	249.0	NA
2	22	19	F	Filler	130	7	barked	6	384.0	NA
2	22	19	F	Filler	130	7	in	7	216.0	NA
2	22	19	F	Filler	130	7	the	8	167.0	NA
2	22	19	F	Filler	130	7	yard.	9	150.0	NA
2	22	19	F	Question	130	7	NA	NA	1599.0	1
3	22	19	F	Filler	61	4	The	1	264.0	NA
3	22	19	F	Filler	61	4	lemon	2	250.0	NA
3	22	19	F	Filler	61	4	squirted	3	415.0	NA
3	22	19	F	Filler	61	4	into	4	184.0	NA
3	22	19	F	Filler	61	4	the	5	435.0	NA
3	22	19	F	Filler	61	4	debutante's	6	199.0	NA
3	22	19	F	Filler	61	4	eye	7	182.0	NA
3	22	19	F	Filler	61	4	as	8	752.0	NA
