trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	14	19	M	swets	9	1	The	1	495.0	NA
0	14	19	M	swets	9	1	sister	2	283.0	NA
0	14	19	M	swets	9	1	of	3	184.0	NA
0	14	19	M	swets	9	1	the	4	166.0	NA
0	14	19	M	swets	9	1	schoolgirl	5	150.0	NA
0	14	19	M	swets	9	1	who	6	168.0	NA
0	14	19	M	swets	9	1	burned	7	182.0	NA
0	14	19	M	swets	9	1	herself	8	218.0	NA
0	14	19	M	swets	9	1	the	9	200.0	NA
0	14	19	M	swets	9	1	other	10	216.0	NA
0	14	19	M	swets	9	1	day	11	201.0	NA
0	14	19	M	swets	9	1	was	12	233.0	NA
0	14	19	M	swets	9	1	usually	13	183.0	NA
0	14	19	M	swets	9	1	very	14	201.0	NA
0	14	19	M	swets	9	1	careful.	15	200.0	NA
0	14	19	M	Question	9	1	NA	NA	1832.0	1
1	14	19	M	Filler	118	6	As	1	295.0	NA
1	14	19	M	Filler	118	6	the	2	184.0	NA
1	14	19	M	Filler	118	6	dog	3	117.0	NA
1	14	19	M	Filler	118	6	ran	4	150.0	NA
1	14	19	M	Filler	118	6	Wanda	5	150.0	NA
1	14	19	M	Filler	118	6	watched	6	283.0	NA
1	14	19	M	Filler	118	6	from	7	367.0	NA
1	14	19	M	Filler	118	6	the	8	233.0	NA
1	14	19	M	Filler	118	6	window.	9	216.0	NA
1	14	19	M	Question	118	6	NA	NA	1417.0	1
2	14	19	M	Filler	72	4	The	1	361.0	NA
2	14	19	M	Filler	72	4	secretaries	2	168.0	NA
2	14	19	M	Filler	72	4	couldn't	3	217.0	NA
2	14	19	M	Filler	72	4	break	4	248.0	NA
2	14	19	M	Filler	72	4	away	5	435.0	NA
2	14	19	M	Filler	72	4	from	6	250.0	NA
2	14	19	M	Filler	72	4	their	7	183.0	NA
2	14	19	M	Filler	72	4	habit	8	133.0	NA
2	14	19	M	Filler	72	4	of	9	184.0	NA
2	14	19	M	Filler	72	4	coffee	10	199.0	NA
2	14	19	M	Filler	72	4	and	11	201.0	NA
2	14	19	M	Filler	72	4	cigarettes	12	217.0	NA
2	14	19	M	Filler	72	4	during	13	284.0	NA
2	14	19	M	Filler	72	4	their	14	182.0	NA
2	14	19	M	Filler	72	4	breaks.	15	184.0	NA
2	14	19	M	Question	72	4	NA	NA	1233.0	1
3	14	19	M	Filler	120	6	Sarah	1	277.0	NA
3	14	19	M	Filler	120	6	won't	2	200.0	NA
3	14	19	M	Filler	120	6	reveal	3	150.0	NA
3	14	19	M	Filler	120	6	which	4	200.0	NA
3	14	19	M	Filler	120	6	race	5	168.0	NA
3	14	19	M	Filler	120	6	she	6	200.0	NA
3	14	19	M	Filler	120	6	won	7	200.0	NA
3	14	19	M	Filler	120	6	without	8	200.0	NA
3	14	19	M	Filler	120	6	entering	9	234.0	NA
3	14	19	M	Filler	120	6	the	10	232.0	NA
3	14	19	M	Filler	120	6	competition	11	233.0	NA
3	14	19	M	Filler	120	6	for	12	368.0	NA
3	14	19	M	Filler	120	6	officially.	13	333.0	NA
3	14	19	M	Question	120	6	NA	NA	2434.0	1
4	14	19	M	Filler	57	4	The	1	312.0	NA
4	14	19	M	Filler	57	4	architect	2	201.0	NA
4	14	19	M	Filler	57	4	was	3	183.0	NA
4	14	19	M	Filler	57	4	embarrassed	4	182.0	NA
4	14	19	M	Filler	57	4	by	5	234.0	NA
4	14	19	M	Filler	57	4	the	6	183.0	NA
4	14	19	M	Filler	57	4	memo	7	149.0	NA
4	14	19	M	Filler	57	4	of	8	185.0	NA
4	14	19	M	Filler	57	4	the	9	233.0	NA
4	14	19	M	Filler	57	4	engineer	10	201.0	NA
4	14	19	M	Filler	57	4	because	11	201.0	NA
4	14	19	M	Filler	57	4	it	12	231.0	NA
4	14	19	M	Filler	57	4	said	13	219.0	NA
4	14	19	M	Filler	57	4	that	14	215.0	NA
4	14	19	M	Filler	57	4	his	15	217.0	NA
4	14	19	M	Filler	57	4	building	16	234.0	NA
4	14	19	M	Filler	57	4	would	17	217.0	NA
4	14	19	M	Filler	57	4	collapse.	18	265.0	NA
4	14	19	M	Question	57	4	NA	NA	1235.0	1
5	14	19	M	Filler	53	4	The	1	278.0	NA
5	14	19	M	Filler	53	4	clay	2	166.0	NA
5	14	19	M	Filler	53	4	pot	3	133.0	NA
5	14	19	M	Filler	53	4	was	4	150.0	NA
5	14	19	M	Filler	53	4	full	5	117.0	NA
5	14	19	M	Filler	53	4	of	6	167.0	NA
5	14	19	M	Filler	53	4	gold	7	150.0	NA
5	14	19	M	Filler	53	4	coins	8	117.0	NA
5	14	19	M	Filler	53	4	and	9	167.0	NA
5	14	19	M	Filler	53	4	the	10	183.0	NA
5	14	19	M	Filler	53	4	thief	11	166.0	NA
5	14	19	M	Filler	53	4	knew	12	234.0	NA
5	14	19	M	Filler	53	4	he	13	234.0	NA
5	14	19	M	Filler	53	4	had	14	232.0	NA
5	14	19	M	Filler	53	4	finally	15	117.0	NA
5	14	19	M	Filler	53	4	hit	16	517.0	NA
5	14	19	M	Filler	53	4	the	17	234.0	NA
5	14	19	M	Filler	53	4	jackpot.	18	317.0	NA
5	14	19	M	Question	53	4	NA	NA	1300.0	1
6	14	19	M	Filler	38	4	Despite	1	678.0	NA
6	14	19	M	Filler	38	4	the	2	218.0	NA
6	14	19	M	Filler	38	4	lack	3	183.0	NA
6	14	19	M	Filler	38	4	of	4	199.0	NA
6	14	19	M	Filler	38	4	publicity	5	183.0	NA
