trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	10	20	M	Filler	95	5	The	1	429.0	NA
0	10	20	M	Filler	95	5	receptionist	2	249.0	NA
0	10	20	M	Filler	95	5	of	3	250.0	NA
0	10	20	M	Filler	95	5	the	4	184.0	NA
0	10	20	M	Filler	95	5	company	5	250.0	NA
0	10	20	M	Filler	95	5	went	6	217.0	NA
0	10	20	M	Filler	95	5	home	7	233.0	NA
0	10	20	M	Filler	95	5	sick	8	266.0	NA
0	10	20	M	Filler	95	5	before	9	151.0	NA
0	10	20	M	Filler	95	5	moving	10	199.0	NA
0	10	20	M	Filler	95	5	across	11	185.0	NA
0	10	20	M	Filler	95	5	town.	12	200.0	NA
0	10	20	M	Question	95	5	NA	NA	6401.0	1
1	10	20	M	Filler	125	6	The	1	329.0	NA
1	10	20	M	Filler	125	6	bosses	2	299.0	NA
1	10	20	M	Filler	125	6	and	3	150.0	NA
1	10	20	M	Filler	125	6	secretaries	4	184.0	NA
1	10	20	M	Filler	125	6	took	5	201.0	NA
1	10	20	M	Filler	125	6	a	6	316.0	NA
1	10	20	M	Filler	125	6	long	7	215.0	NA
1	10	20	M	Filler	125	6	lunch	8	151.0	NA
1	10	20	M	Filler	125	6	together	9	182.0	NA
1	10	20	M	Filler	125	6	every	10	234.0	NA
1	10	20	M	Filler	125	6	Friday.	11	218.0	NA
1	10	20	M	Question	125	6	NA	NA	1934.0	1
2	10	20	M	Filler	46	4	The	1	312.0	NA
2	10	20	M	Filler	46	4	preacher	2	200.0	NA
2	10	20	M	Filler	46	4	of	3	235.0	NA
2	10	20	M	Filler	46	4	the	4	182.0	NA
2	10	20	M	Filler	46	4	congregation	5	167.0	NA
2	10	20	M	Filler	46	4	had	6	283.0	NA
2	10	20	M	Filler	46	4	given	7	217.0	NA
2	10	20	M	Filler	46	4	a	8	283.0	NA
2	10	20	M	Filler	46	4	sermon	9	200.0	NA
2	10	20	M	Filler	46	4	at	10	350.0	NA
2	10	20	M	Filler	46	4	a	11	333.0	NA
2	10	20	M	Filler	46	4	local	12	301.0	NA
2	10	20	M	Filler	46	4	school.	13	167.0	NA
2	10	20	M	Question	46	4	NA	NA	1033.0	1
3	10	20	M	Filler	58	4	The	1	362.0	NA
3	10	20	M	Filler	58	4	white	2	168.0	NA
3	10	20	M	Filler	58	4	dog	3	182.0	NA
3	10	20	M	Filler	58	4	bit	4	199.0	NA
3	10	20	M	Filler	58	4	the	5	151.0	NA
3	10	20	M	Filler	58	4	ankle	6	266.0	NA
3	10	20	M	Filler	58	4	of	7	152.0	NA
3	10	20	M	Filler	58	4	the	8	232.0	NA
3	10	20	M	Filler	58	4	child.	9	167.0	NA
3	10	20	M	Question	58	4	NA	NA	1033.0	1
4	10	20	M	Filler	131	7	While	1	660.0	NA
4	10	20	M	Filler	131	7	Jamie	2	185.0	NA
4	10	20	M	Filler	131	7	dried	3	216.0	NA
4	10	20	M	Filler	131	7	off	4	251.0	NA
4	10	20	M	Filler	131	7	the	5	365.0	NA
4	10	20	M	Filler	131	7	table	6	118.0	NA
4	10	20	M	Filler	131	7	his	7	399.0	NA
4	10	20	M	Filler	131	7	sunglasses	8	217.0	NA
4	10	20	M	Filler	131	7	disappeared.	9	385.0	NA
4	10	20	M	Question	131	7	NA	NA	1334.0	1
5	10	20	M	Filler	128	7	While	1	362.0	NA
5	10	20	M	Filler	128	7	the	2	217.0	NA
5	10	20	M	Filler	128	7	man	3	116.0	NA
5	10	20	M	Filler	128	7	was	4	150.0	NA
5	10	20	M	Filler	128	7	walking	5	133.0	NA
5	10	20	M	Filler	128	7	the	6	217.0	NA
5	10	20	M	Filler	128	7	poodle	7	268.0	NA
5	10	20	M	Filler	128	7	barked	8	217.0	NA
5	10	20	M	Filler	128	7	loudly.	9	248.0	NA
5	10	20	M	Question	128	7	NA	NA	1101.0	1
6	10	20	M	Filler	44	4	The	1	278.0	NA
6	10	20	M	Filler	44	4	solicitor	2	151.0	NA
6	10	20	M	Filler	44	4	wearing	3	133.0	NA
6	10	20	M	Filler	44	4	the	4	134.0	NA
6	10	20	M	Filler	44	4	new	5	249.0	NA
6	10	20	M	Filler	44	4	tuxedo	6	134.0	NA
6	10	20	M	Filler	44	4	bothered	7	317.0	NA
6	10	20	M	Filler	44	4	a	8	249.0	NA
6	10	20	M	Filler	44	4	man	9	302.0	NA
6	10	20	M	Filler	44	4	from	10	316.0	NA
6	10	20	M	Filler	44	4	New	11	117.0	NA
6	10	20	M	Filler	44	4	York.	12	333.0	NA
6	10	20	M	Question	44	4	NA	NA	1433.0	1
7	10	20	M	swets	10	1	The	1	294.0	NA
7	10	20	M	swets	10	1	aunt	2	167.0	NA
7	10	20	M	swets	10	1	of	3	134.0	NA
7	10	20	M	swets	10	1	the	4	100.0	NA
7	10	20	M	swets	10	1	nun	5	133.0	NA
7	10	20	M	swets	10	1	who	6	150.0	NA
7	10	20	M	swets	10	1	lost	7	151.0	NA
7	10	20	M	swets	10	1	herself	8	132.0	NA
7	10	20	M	swets	10	1	in	9	367.0	NA
7	10	20	M	swets	10	1	thought	10	216.0	NA
7	10	20	M	swets	10	1	was	11	434.0	NA
7	10	20	M	swets	10	1	disturbed	12	284.0	NA
7	10	20	M	swets	10	1	by	13	516.0	NA
7	10	20	M	swets	10	1	the	14	352.0	NA
7	10	20	M	swets	10	1	noise.	15	249.0	NA
7	10	20	M	Question	10	1	NA	NA	1500.0	1
8	10	20	M	Filler	53	4	The	1	378.0	NA
8	10	20	M	Filler	53	4	clay	2	150.0	NA
8	10	20	M	Filler	53	4	pot	3	167.0	NA
8	10	20	M	Filler	53	4	was	4	149.0	NA
8	10	20	M	Filler	53	4	full	5	167.0	NA
8	10	20	M	Filler	53	4	of	6	167.0	NA
8	10	20	M	Filler	53	4	gold	7	433.0	NA
8	10	20	M	Filler	53	4	coins	8	199.0	NA
8	10	20	M	Filler	53	4	and	9	367.0	NA
8	10	20	M	Filler	53	4	the	10	268.0	NA
8	10	20	M	Filler	53	4	thief	11	198.0	NA
8	10	20	M	Filler	53	4	knew	12	202.0	NA
8	10	20	M	Filler	53	4	he	13	283.0	NA
8	10	20	M	Filler	53	4	had	14	249.0	NA
8	10	20	M	Filler	53	4	finally	15	151.0	NA
8	10	20	M	Filler	53	4	hit	16	300.0	NA
8	10	20	M	Filler	53	4	the	17	300.0	NA
8	10	20	M	Filler	53	4	jackpot.	18	166.0	NA
8	10	20	M	Question	53	4	NA	NA	1035.0	1
9	10	20	M	Filler	133	7	While	1	345.0	NA
9	10	20	M	Filler	133	7	the	2	150.0	NA
9	10	20	M	Filler	133	7	lawyers	3	150.0	NA
9	10	20	M	Filler	133	7	fought	4	200.0	NA
9	10	20	M	Filler	133	7	the	5	234.0	NA
9	10	20	M	Filler	133	7	ruling	6	232.0	NA
9	10	20	M	Filler	133	7	the	7	200.0	NA
9	10	20	M	Filler	133	7	judge	8	201.0	NA
9	10	20	M	Filler	133	7	announced	9	250.0	NA
9	10	20	M	Filler	133	7	the	10	335.0	NA
9	10	20	M	Filler	133	7	decision.	11	183.0	NA
9	10	20	M	Question	133	7	NA	NA	8334.0	1
10	10	20	M	swets	28	1	The	1	379.0	NA
10	10	20	M	swets	28	1	sister	2	199.0	NA
10	10	20	M	swets	28	1	of	3	182.0	NA
10	10	20	M	swets	28	1	the	4	167.0	NA
10	10	20	M	swets	28	1	baroness	5	367.0	NA
10	10	20	M	swets	28	1	who	6	267.0	NA
10	10	20	M	swets	28	1	admired	7	167.0	NA
10	10	20	M	swets	28	1	herself	8	315.0	NA
10	10	20	M	swets	28	1	an	9	252.0	NA
