trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	23	21	M	swets	35	3	The	1	396.0	NA
0	23	21	M	swets	35	3	landlady	2	200.0	NA
0	23	21	M	swets	35	3	of	3	266.0	NA
0	23	21	M	swets	35	3	the	4	134.0	NA
0	23	21	M	swets	35	3	businessman	5	182.0	NA
0	23	21	M	swets	35	3	who	6	217.0	NA
0	23	21	M	swets	35	3	had	7	234.0	NA
0	23	21	M	swets	35	3	locked	8	216.0	NA
0	23	21	M	swets	35	3	herself	9	201.0	NA
0	23	21	M	swets	35	3	in	10	233.0	NA
0	23	21	M	swets	35	3	the	11	183.0	NA
0	23	21	M	swets	35	3	office	12	235.0	NA
0	23	21	M	swets	35	3	received	13	249.0	NA
0	23	21	M	swets	35	3	a	14	252.0	NA
0	23	21	M	swets	35	3	phone	15	249.0	NA
0	23	21	M	swets	35	3	call.	16	267.0	NA
0	23	21	M	Question	35	3	NA	NA	4983.0	1
1	23	21	M	Filler	37	4	The	1	62.0	NA
1	23	21	M	Filler	37	4	party	2	301.0	NA
1	23	21	M	Filler	37	4	attracted	3	133.0	NA
1	23	21	M	Filler	37	4	the	4	167.0	NA
1	23	21	M	Filler	37	4	fraternity	5	149.0	NA
1	23	21	M	Filler	37	4	members	6	133.0	NA
1	23	21	M	Filler	37	4	whose	7	167.0	NA
1	23	21	M	Filler	37	4	house	8	152.0	NA
1	23	21	M	Filler	37	4	had	9	165.0	NA
1	23	21	M	Filler	37	4	been	10	968.0	NA
1	23	21	M	Filler	37	4	seized	11	200.0	NA
1	23	21	M	Filler	37	4	by	12	333.0	NA
1	23	21	M	Filler	37	4	drug	13	250.0	NA
1	23	21	M	Filler	37	4	agents.	14	334.0	NA
1	23	21	M	Question	37	4	NA	NA	2102.0	1
2	23	21	M	Filler	44	4	The	1	778.0	NA
2	23	21	M	Filler	44	4	solicitor	2	200.0	NA
2	23	21	M	Filler	44	4	wearing	3	251.0	NA
2	23	21	M	Filler	44	4	the	4	200.0	NA
2	23	21	M	Filler	44	4	new	5	200.0	NA
2	23	21	M	Filler	44	4	tuxedo	6	233.0	NA
2	23	21	M	Filler	44	4	bothered	7	216.0	NA
2	23	21	M	Filler	44	4	a	8	202.0	NA
2	23	21	M	Filler	44	4	man	9	265.0	NA
2	23	21	M	Filler	44	4	from	10	201.0	NA
2	23	21	M	Filler	44	4	New	11	218.0	NA
2	23	21	M	Filler	44	4	York.	12	281.0	NA
2	23	21	M	Question	44	4	NA	NA	1717.0	1
3	23	21	M	swets	12	1	The	1	328.0	NA
3	23	21	M	swets	12	1	maid	2	166.0	NA
3	23	21	M	swets	12	1	of	3	168.0	NA
3	23	21	M	swets	12	1	the	4	117.0	NA
3	23	21	M	swets	12	1	princess	5	166.0	NA
3	23	21	M	swets	12	1	who	6	67.0	NA
3	23	21	M	swets	12	1	scratched	7	118.0	NA
3	23	21	M	swets	12	1	herself	8	217.0	NA
3	23	21	M	swets	12	1	in	9	233.0	NA
3	23	21	M	swets	12	1	public	10	432.0	NA
3	23	21	M	swets	12	1	was	11	166.0	NA
3	23	21	M	swets	12	1	terribly	12	118.0	NA
3	23	21	M	swets	12	1	humiliated.	13	200.0	NA
3	23	21	M	Question	12	1	NA	NA	1583.0	1
4	23	21	M	Filler	129	7	While	1	145.0	NA
4	23	21	M	Filler	129	7	Scott	2	350.0	NA
4	23	21	M	Filler	129	7	vacuumed	3	115.0	NA
4	23	21	M	Filler	129	7	the	4	119.0	NA
4	23	21	M	Filler	129	7	carpet	5	382.0	NA
4	23	21	M	Filler	129	7	the	6	168.0	NA
4	23	21	M	Filler	129	7	drapes	7	150.0	NA
4	23	21	M	Filler	129	7	flapped	8	150.0	NA
4	23	21	M	Filler	129	7	in	9	333.0	NA
4	23	21	M	Filler	129	7	the	10	215.0	NA
4	23	21	M	Filler	129	7	breeze.	11	235.0	NA
4	23	21	M	Question	129	7	NA	NA	1668.0	1
5	23	21	M	Filler	38	4	Despite	1	412.0	NA
5	23	21	M	Filler	38	4	the	2	250.0	NA
5	23	21	M	Filler	38	4	lack	3	116.0	NA
5	23	21	M	Filler	38	4	of	4	118.0	NA
5	23	21	M	Filler	38	4	publicity	5	149.0	NA
5	23	21	M	Filler	38	4	many	6	149.0	NA
5	23	21	M	Filler	38	4	people	7	134.0	NA
5	23	21	M	Filler	38	4	attended	8	168.0	NA
5	23	21	M	Filler	38	4	the	9	134.0	NA
5	23	21	M	Filler	38	4	lecture.	10	149.0	NA
5	23	21	M	Question	38	4	NA	NA	1100.0	1
6	23	21	M	swets	28	2	The	1	145.0	NA
6	23	21	M	swets	28	2	nephew	2	215.0	NA
6	23	21	M	swets	28	2	of	3	100.0	NA
