trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	30	23	f	swets	15	2	The	1	479.0	NA
0	30	23	f	swets	15	2	husband	2	416.0	NA
0	30	23	f	swets	15	2	of	3	401.0	NA
0	30	23	f	swets	15	2	the	4	332.0	NA
0	30	23	f	swets	15	2	beautician	5	551.0	NA
0	30	23	f	swets	15	2	who	6	568.0	NA
0	30	23	f	swets	15	2	cut	7	835.0	NA
0	30	23	f	swets	15	2	herself	8	451.0	NA
0	30	23	f	swets	15	2	on	9	599.0	NA
0	30	23	f	swets	15	2	the	10	315.0	NA
0	30	23	f	swets	15	2	broken	11	437.0	NA
0	30	23	f	swets	15	2	glass	12	417.0	NA
0	30	23	f	swets	15	2	phoned	13	582.0	NA
0	30	23	f	swets	15	2	for	14	332.0	NA
0	30	23	f	swets	15	2	a	15	437.0	NA
0	30	23	f	swets	15	2	doctor.	16	415.0	NA
0	30	23	f	Question	15	2	NA	NA	1379.0	1
1	30	23	f	Filler	78	5	The	1	345.0	NA
1	30	23	f	Filler	78	5	customer	2	217.0	NA
1	30	23	f	Filler	78	5	complimented	3	333.0	NA
1	30	23	f	Filler	78	5	the	4	554.0	NA
1	30	23	f	Filler	78	5	store	5	251.0	NA
1	30	23	f	Filler	78	5	keeper	6	332.0	NA
1	30	23	f	Filler	78	5	with	7	367.0	NA
1	30	23	f	Filler	78	5	the	8	334.0	NA
1	30	23	f	Filler	78	5	new	9	334.0	NA
1	30	23	f	Filler	78	5	stock.	10	351.0	NA
1	30	23	f	Question	78	5	NA	NA	1211.0	1
2	30	23	f	Filler	61	4	The	1	263.0	NA
2	30	23	f	Filler	61	4	lemon	2	332.0	NA
2	30	23	f	Filler	61	4	squirted	3	383.0	NA
2	30	23	f	Filler	61	4	into	4	400.0	NA
2	30	23	f	Filler	61	4	the	5	334.0	NA
2	30	23	f	Filler	61	4	debutante's	6	432.0	NA
2	30	23	f	Filler	61	4	eye	7	550.0	NA
2	30	23	f	Filler	61	4	as	8	418.0	NA
2	30	23	f	Filler	61	4	she	9	401.0	NA
2	30	23	f	Filler	61	4	tried	10	384.0	NA
2	30	23	f	Filler	61	4	to	11	351.0	NA
2	30	23	f	Filler	61	4	impress	12	414.0	NA
2	30	23	f	Filler	61	4	her	13	353.0	NA
2	30	23	f	Filler	61	4	mother's	14	416.0	NA
2	30	23	f	Filler	61	4	society	15	481.0	NA
2	30	23	f	Filler	61	4	friends.	16	470.0	NA
2	30	23	f	Question	61	4	NA	NA	975.0	1
3	30	23	f	Filler	132	7	While	1	279.0	NA
3	30	23	f	Filler	132	7	John	2	466.0	NA
3	30	23	f	Filler	132	7	and	3	451.0	NA
3	30	23	f	Filler	132	7	Mary	4	399.0	NA
3	30	23	f	Filler	132	7	kissed	5	450.0	NA
3	30	23	f	Filler	132	7	their	6	451.0	NA
3	30	23	f	Filler	132	7	daughter	7	349.0	NA
3	30	23	f	Filler	132	7	fell	8	404.0	NA
3	30	23	f	Filler	132	7	asleep.	9	464.0	NA
3	30	23	f	Question	132	7	NA	NA	1578.0	1
4	30	23	f	Filler	140	7	The	1	263.0	NA
4	30	23	f	Filler	140	7	investigators	2	383.0	NA
4	30	23	f	Filler	140	7	asked	3	302.0	NA
4	30	23	f	Filler	140	7	which	4	384.0	NA
4	30	23	f	Filler	140	7	mansion	5	284.0	NA
4	30	23	f	Filler	140	7	the	6	299.0	NA
4	30	23	f	Filler	140	7	owner	7	400.0	NA
4	30	23	f	Filler	140	7	sold	8	352.0	NA
4	30	23	f	Filler	140	7	and	9	316.0	NA
4	30	23	f	Filler	140	7	didn't	10	283.0	NA
4	30	23	f	Filler	140	7	repair	11	316.0	NA
