trial	subj	age	gender	stimulustype	item	condition	word	position	rt	correct
0	27	19	F	Filler	66	4	The	1	362.0	NA
0	27	19	F	Filler	66	4	rare	2	268.0	NA
0	27	19	F	Filler	66	4	and	3	217.0	NA
0	27	19	F	Filler	66	4	exotic	4	181.0	NA
0	27	19	F	Filler	66	4	monkey	5	200.0	NA
0	27	19	F	Filler	66	4	was	6	152.0	NA
0	27	19	F	Filler	66	4	the	7	150.0	NA
0	27	19	F	Filler	66	4	center	8	148.0	NA
0	27	19	F	Filler	66	4	of	9	150.0	NA
0	27	19	F	Filler	66	4	attention	10	151.0	NA
0	27	19	F	Filler	66	4	at	11	284.0	NA
0	27	19	F	Filler	66	4	the	12	149.0	NA
0	27	19	F	Filler	66	4	zoo.	13	167.0	NA
0	27	19	F	Question	66	4	NA	NA	868.0	1
1	27	19	F	swets	9	2	The	1	328.0	NA
1	27	19	F	swets	9	2	father	2	269.0	NA
1	27	19	F	swets	9	2	of	3	249.0	NA
1	27	19	F	swets	9	2	the	4	200.0	NA
1	27	19	F	swets	9	2	schoolgirl	5	150.0	NA
1	27	19	F	swets	9	2	who	6	285.0	NA
1	27	19	F	swets	9	2	burned	7	266.0	NA
1	27	19	F	swets	9	2	herself	8	299.0	NA
1	27	19	F	swets	9	2	the	9	335.0	NA
1	27	19	F	swets	9	2	other	10	133.0	NA
1	27	19	F	swets	9	2	day	11	183.0	NA
1	27	19	F	swets	9	2	was	12	236.0	NA
1	27	19	F	swets	9	2	usually	13	135.0	NA
1	27	19	F	swets	9	2	very	14	200.0	NA
1	27	19	F	swets	9	2	careful.	15	232.0	NA
1	27	19	F	Question	9	2	NA	NA	1301.0	1
2	27	19	F	Filler	127	7	While	1	411.0	NA
2	27	19	F	Filler	127	7	Linda	2	335.0	NA
2	27	19	F	Filler	127	7	wrote	3	420.0	NA
2	27	19	F	Filler	127	7	the	4	182.0	NA
2	27	19	F	Filler	127	7	letter	5	184.0	NA
2	27	19	F	Filler	127	7	arrived	6	201.0	NA
2	27	19	F	Filler	127	7	from	7	549.0	NA
2	27	19	F	Filler	127	7	Chicago.	8	185.0	NA
2	27	19	F	Question	127	7	NA	NA	3636.0	1
3	27	19	F	Filler	107	5	The	1	413.0	NA
3	27	19	F	Filler	107	5	citizens	2	250.0	NA
3	27	19	F	Filler	107	5	were	3	283.0	NA
3	27	19	F	Filler	107	5	dissatisfied	4	181.0	NA
3	27	19	F	Filler	107	5	with	5	285.0	NA
3	27	19	F	Filler	107	5	the	6	135.0	NA
3	27	19	F	Filler	107	5	mayor	7	150.0	NA
3	27	19	F	Filler	107	5	of	8	167.0	NA
3	27	19	F	Filler	107	5	town	9	134.0	NA
3	27	19	F	Filler	107	5	because	10	183.0	NA
3	27	19	F	Filler	107	5	he	11	183.0	NA
3	27	19	F	Filler	107	5	had	12	134.0	NA
3	27	19	F	Filler	107	5	little	13	181.0	NA
3	27	19	F	Filler	107	5	experience.	14	219.0	NA
3	27	19	F	Question	107	5	NA	NA	999.0	1
4	27	19	F	swets	34	3	The	1	312.0	NA
4	27	19	F	swets	34	3	waiter	2	417.0	NA
4	27	19	F	swets	34	3	of	3	201.0	NA
4	27	19	F	swets	34	3	the	4	166.0	NA
4	27	19	F	swets	34	3	woman	5	151.0	NA
4	27	19	F	swets	34	3	who	6	132.0	NA
4	27	19	F	swets	34	3	considered	7	134.0	NA
4	27	19	F	swets	34	3	himself	8	168.0	NA
4	27	19	F	swets	34	3	a	9	150.0	NA
